dtime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-05-09,49.625,68.791664,14.291667,37.9375,645.8333,21.604166,17.587500000000002
2013-05-10,41.875,100.083336,6.875,29.125,566.6667,61.0,22.120833333333337
2013-05-11,41.458332,137.95833,8.291667,54.875,575.0,44.368484,24.245833333333326
2013-05-12,35.333332,99.458336,11.166667,43.166668,633.3333,63.125,22.441666666666666
2013-05-13,101.25,184.70833,68.416664,59.666668,1914.4166,76.541664,21.379166666666666
2013-05-14,48.375,130.75,8.416667,36.458332,895.8333,78.291664,24.604166666666668
2013-05-15,52.333332,144.79167,47.458332,36.729168,1408.2916,109.791664,22.316666666666666
2013-05-16,54.166668,108.5,30.166666,32.875,1131.1666,103.274124,21.349999999999998
2013-05-17,108.708336,146.58333,34.958332,37.583332,1279.1041,98.145836,21.045833333333338
2013-05-18,112.416664,135.66667,27.125,25.895834,1283.25,93.625,21.31666666666667
2013-05-19,63.291668,156.25,11.708333,17.291666,662.5,68.833336,20.687500000000004
2013-05-20,44.125,138.875,16.875,24.541666,450.0,82.87998,21.899999999999995
2013-05-21,98.125,235.91667,48.583332,53.375,1426.875,108.6378,22.89166666666667
2013-05-22,61.0,144.04167,40.958332,50.666668,1049.9791,83.672775,23.120833333333334
2013-05-23,66.125,163.83333,32.333332,70.708336,1062.375,76.20119,23.08333333333334
2013-05-24,117.25,246.41667,21.791666,67.291664,1912.25,63.833332,23.620833333333334
2013-05-25,59.875,137.625,29.625,49.25,1197.9166,93.5,24.599999999999998
2013-05-26,102.708336,125.166664,38.125,46.291668,1741.4584,40.0,20.579166666666662
2013-05-27,72.125,76.541664,7.875,38.166668,1160.125,50.3739,19.62083333333333
2013-05-28,73.291664,74.166664,3.8333333,47.5,1079.0834,19.958334,20.525
2013-05-29,16.166666,60.604168,5.9791665,23.25,320.83334,75.104164,25.01666666666667
2013-05-30,65.833336,166.04167,19.291666,58.5,814.5833,97.591866,26.566666666666666
2013-05-31,88.541664,148.79167,39.916668,25.75,904.0833,131.45833,25.65416666666667
2013-06-01,75.416664,146.79167,10.458333,47.375,720.7917,74.958336,25.30416666666667
2013-06-02,168.91667,217.70833,35.416668,46.25,1591.4166,84.770836,22.124999999999996
2013-06-03,123.583336,160.54167,20.833334,47.0,1470.75,117.25,25.829166666666666
2013-06-04,132.375,216.97917,37.333332,67.791664,2037.0625,60.208332,20.962500000000002
2013-06-05,128.125,136.5,4.8333335,38.25,1541.5,27.791666,18.854166666666664
2013-06-06,141.33333,164.58333,8.666667,49.0,2516.3333,10.1875,19.4875
2013-06-07,131.70833,147.33333,14.166667,53.041668,2316.375,2.4166667,20.49166666666667
2013-06-08,167.66667,192.29167,10.916667,48.5,2258.0,3.0416667,20.45416666666667
2013-06-09,48.645832,57.75,4.3571,44.3775,1047.875,13.671583,18.3375
2013-06-10,22.125,36.958332,3.5833333,36.833332,585.4167,43.375,20.683333333333334
2013-06-11,64.125,89.708336,5.0,47.0,525.0,57.833332,20.545833333333334
2013-06-12,55.0,66.583336,17.541666,20.541666,787.5,111.291664,21.724999999999998
2013-06-13,110.583336,138.91667,40.875,40.708332,1170.7084,132.66667,24.695833333333336
2013-06-14,107.458336,181.125,30.333334,50.208332,1503.8125,155.08333,26.712500000000002
2013-06-15,126.666664,184.70833,42.166668,67.791664,2466.4583,129.16667,25.745833333333326
2013-06-16,180.75,184.45833,27.916666,70.583336,3020.5417,48.458332,22.620833333333334
2013-06-17,40.833332,48.0,6.7083335,36.666668,1233.2084,104.666664,25.862500000000008
2013-06-18,50.083332,95.75,8.0,64.083336,793.75,85.729164,27.95833333333333
2013-06-19,43.208332,83.916664,9.208333,37.083332,720.8333,119.375,29.162500000000005
2013-06-20,79.625,152.66667,23.166666,80.75,1445.7084,62.125,27.566666666666674
2013-06-21,59.958332,88.208336,8.041667,52.625,862.3333,71.833336,26.566666666666666
2013-06-22,52.5,52.458332,3.625,43.958332,635.4167,44.645832,21.716666666666672
2013-06-23,60.708332,58.125,5.3333335,35.416668,924.875,106.875,25.987500000000008
2013-06-24,104.0,123.125,7.7083335,30.833334,858.1667,130.5,25.170833333333338
2013-06-25,124.041664,112.625,7.0,50.083332,2037.3334,37.916668,22.14166666666667
2013-06-26,153.83333,137.20833,5.8125,41.625,1647.875,104.291664,26.08333333333333
2013-06-27,134.875,130.54167,13.666667,52.5,958.3333,122.541664,28.070833333333336
2013-06-28,330.04166,327.29166,24.708334,59.208332,2366.3333,63.208332,25.08333333333334
2013-06-29,105.708336,105.583336,7.2083335,59.833332,1478.9584,43.75,23.120833333333337
2013-06-30,191.04167,174.29167,13.541667,43.708332,1835.1666,73.854164,25.641666666666666
2013-07-01,164.45833,146.45833,10.136567,60.955643,1862.2916,16.99644,24.879166666666666
2013-07-02,13.625,24.375,4.0416665,28.666666,345.83334,85.708336,29.337500000000006
2013-07-03,28.666666,71.583336,6.6666665,53.333332,566.6667,74.625,30.21666666666667
2013-07-04,25.166666,59.916668,4.2916665,53.541668,754.1667,79.333336,28.833333333333343
2013-07-05,20.25,44.75,4.5833335,41.666668,587.5,84.333336,29.82083333333334
2013-07-06,51.375,94.166664,12.416667,42.166668,1091.625,140.95833,29.9875
2013-07-07,83.208336,95.666664,6.9583335,21.958334,1112.4166,146.79167,28.108333333333334
2013-07-08,92.416664,83.291664,4.7083335,38.916668,1274.75,88.104164,25.28333333333333
2013-07-09,86.375,55.166668,3.125,61.958332,1487.4166,23.041666,24.370833333333334
2013-07-10,32.666668,31.958334,3.2083333,52.875,1241.6666,9.666667,23.66666666666667
2013-07-11,36.833332,48.416668,2.5951,40.851074,1204.1666,27.980568,25.000000000000004
2013-07-12,71.583336,77.416664,3.7319834,31.503134,1062.5,86.97393,26.96666666666667
2013-07-13,114.166664,104.0,7.25,19.375,1279.1666,119.208336,27.954166666666666
2013-07-14,94.625,88.416664,12.125,25.833334,1004.1667,86.375,26.829166666666666
2013-07-15,49.958332,35.791668,3.0833333,29.416666,1304.1666,10.833333,24.395833333333332
2013-07-16,20.416666,35.583332,3.6666667,35.708332,693.75,49.5,27.75833333333333
2013-07-17,42.166668,91.208336,10.0,44.791668,975.0,96.208336,27.49166666666666
2013-07-18,148.91667,139.91667,11.291667,30.666666,1779.1666,84.666664,25.979166666666668
2013-07-19,144.95833,133.54167,6.4166665,34.083332,1137.5,102.125,27.012500000000006
2013-07-20,99.833336,128.625,5.2083335,44.125,966.6667,105.875,28.487499999999997
2013-07-21,67.458336,88.125,5.9583335,39.083332,810.4167,89.58013,27.770833333333332
2013-07-22,91.75,126.083336,13.290466,46.727993,1322.9166,102.12369,27.5125
2013-07-23,39.041668,59.416668,5.653333,28.518412,1079.1666,112.91992,27.687500000000004
2013-07-24,39.125,82.5,5.125,56.666668,506.25,67.0,30.320833333333326
2013-07-25,32.25,89.625,10.708333,48.583332,766.6667,101.916664,30.45
2013-07-26,52.625,90.125,25.375,72.125,1741.6666,25.416666,25.89583333333334
2013-07-27,117.958336,117.666664,5.3333335,71.125,1683.3334,11.166667,25.187499999999996
2013-07-28,60.208332,67.625,4.625,35.25,1125.0,79.458336,30.154166666666658
2013-07-29,65.166664,115.75,3.9166667,76.291664,870.8333,49.708332,29.079166666666666
2013-07-30,113.5,122.791664,6.3333335,50.958332,1012.5,115.958336,29.183333333333334
2013-07-31,47.5,57.916668,4.9757667,27.72053,533.3333,134.79822,26.420833333333334
2013-08-01,42.041668,38.541668,3.0,55.083332,691.6667,48.6875,23.212499999999995
2013-08-02,82.208336,75.541664,5.2916665,43.791668,1166.6666,85.416664,26.029166666666665
2013-08-03,30.833334,57.4375,3.9583333,43.708332,466.66666,116.666664,27.829166666666662
2013-08-04,99.666664,124.625,7.125,36.875,870.8333,122.375,27.72916666666666
2013-08-05,44.0,43.833332,3.25,35.416668,433.33334,112.208336,26.995833333333337
2013-08-06,147.75,170.45833,4.178467,51.518784,983.3333,93.643265,29.483333333333324
2013-08-07,39.041668,39.083332,4.875,45.875,637.5,53.125,26.15416666666667
2013-08-08,29.75,59.5,5.0,44.541668,658.3333,75.083336,28.879166666666666
2013-08-09,37.666668,76.375,7.7083335,50.833332,439.58334,104.854164,29.6875
2013-08-10,100.291664,142.91667,10.916667,46.375,820.8333,129.83333,30.254166666666666
2013-08-11,152.25,138.04167,10.333333,38.333332,1191.6666,72.666664,27.945833333333336
2013-08-12,43.291668,45.708332,3.0,12.333333,487.5,76.416664,27.0625
2013-08-13,85.541664,94.25,8.25,18.791666,1075.0,101.041664,28.612499999999997
2013-08-14,70.833336,99.375,5.4583335,16.75,962.5,116.125,29.249999999999996
2013-08-15,113.791664,132.54167,8.208333,27.958334,1258.3334,98.458336,30.191666666666666
2013-08-16,135.91667,159.75,3.875,52.166668,1541.6666,51.666668,28.83749999999999
2013-08-17,49.0,76.458336,5.2916665,45.416668,816.6667,49.8125,31.92916666666667
2013-08-18,11.083333,29.541666,3.0,28.75,554.1667,82.375,29.4375
2013-08-19,21.958334,48.916668,2.5,44.041668,747.9167,85.778534,28.558333333333326
2013-08-20,87.666664,116.875,11.875,39.75,1345.8334,121.041664,27.19166666666666
2013-08-21,92.291664,88.708336,9.541667,48.083332,1154.1666,71.479164,26.391666666666666
2013-08-22,115.416664,130.79167,7.2083335,66.75,1345.8334,28.960342,24.245833333333334
2013-08-23,54.375,65.75,6.75,48.75,1029.1666,48.708332,27.70833333333334
2013-08-24,35.083332,80.041664,6.0416665,56.041668,891.6667,67.25,27.51666666666667
2013-08-25,38.791668,80.791664,6.7291665,45.291668,814.5833,122.395836,28.537499999999998
2013-08-26,55.791668,105.791664,14.833333,38.083332,1054.1666,124.833336,28.02083333333333
2013-08-27,52.208332,64.5,14.125,32.083332,1220.8334,61.458332,24.637500000000003
2013-08-28,69.875,62.666668,5.5416665,49.833332,1945.8334,29.041666,23.34583333333333
2013-08-29,27.083334,36.041668,2.2083333,30.875,827.0833,39.25296,24.712500000000002
2013-08-30,8.625,25.333334,1.0833334,28.041666,575.0,49.75,23.02916666666667
2013-08-31,17.25,40.958332,3.75,41.875,579.1667,45.375,23.537499999999994
2013-09-01,45.333332,92.75,9.083333,46.583332,1104.1666,88.291664,23.1375
2013-09-02,54.375,69.75,13.041667,48.666668,1168.75,87.895836,22.491666666666664
2013-09-03,95.5,115.75,15.125,60.458332,1345.8334,92.208336,23.437500000000004
2013-09-04,73.541664,57.041668,5.7083335,52.916668,1254.1666,56.458332,20.35416666666666
2013-09-05,19.458334,27.458334,3.6666667,37.625,770.8333,66.958336,20.80416666666667
2013-09-06,69.125,65.916664,9.354167,49.083332,1675.0,54.553524,21.029166666666672
2013-09-07,76.375,74.666664,6.8333335,45.791668,1529.1666,66.791664,22.09583333333333
2013-09-08,118.291664,151.875,19.083334,69.375,2154.1667,40.166668,21.7375
2013-09-09,77.208336,81.895836,12.75,42.166668,1058.3334,65.541664,21.854166666666668
2013-09-10,53.041668,72.958336,5.75,50.375,770.8333,31.4375,22.875
2013-09-11,72.208336,129.66667,13.333333,58.166668,1216.6666,72.25,22.65416666666667
2013-09-12,148.79167,185.70833,29.958334,72.083336,1770.8334,61.458332,22.875000000000004
2013-09-13,91.5,112.541664,1.75,44.375,1283.3334,19.0,19.7625
2013-09-14,56.208332,80.875,2.25,58.4375,1229.1666,26.375,23.074999999999992
2013-09-15,19.0,78.625,7.8333335,51.458332,625.0,41.5,21.254166666666666
2013-09-16,44.375,92.583336,12.0,59.5,1212.5,31.541666,20.862499999999997
2013-09-17,85.083336,123.5,8.333333,73.708336,2562.5,1.2083334,20.283333333333335
2013-09-18,100.291664,107.75,11.333333,59.416668,2260.4167,33.166668,21.45
2013-09-19,114.083336,109.333336,11.333333,44.666668,1653.875,52.443142,21.86666666666667
2013-09-20,52.583332,71.291664,2.7083333,49.875,1029.0834,42.125,22.291666666666668
2013-09-21,51.291668,105.541664,8.625,56.75,1025.0,71.208336,23.11666666666667
2013-09-22,58.333332,96.333336,5.375,80.166664,1112.5,7.7083335,20.82916666666667
2013-09-23,22.208334,45.25,4.6666665,44.708332,795.8333,11.791667,16.400000000000002
2013-09-24,10.458333,52.0625,6.0625,48.104168,712.5,16.375,14.483333333333334
2013-09-25,13.541667,50.25,3.2916667,44.166668,695.8333,33.5,16.366666666666667
2013-09-26,41.333332,94.291664,9.083333,64.583336,983.3333,31.0,16.337500000000002
2013-09-27,172.66667,236.29167,19.458334,93.625,1937.5,58.875,16.804166666666667
2013-09-28,230.45833,243.125,11.553267,60.860226,1339.5834,49.16036,16.420833333333334
2013-09-29,211.875,222.04167,21.875,96.375,1920.8334,17.708334,17.787500000000005
2013-09-30,126.666664,129.75,22.0625,66.5625,1531.25,23.833334,18.958333333333332
2013-10-01,76.958336,81.375,3.625,53.916668,1285.4166,19.552967,17.8625
2013-10-02,15.5,32.458332,4.6666665,40.666668,475.0,39.583332,17.7
2013-10-03,64.583336,102.916664,28.083334,60.416668,1475.0,37.125,15.470833333333331
2013-10-04,139.95833,172.04167,32.0,71.291664,2239.5833,38.4375,16.391666666666662
2013-10-05,299.125,297.375,17.125,79.875,2308.3333,41.166668,17.141666666666666
2013-10-06,184.75,181.79167,11.791667,67.5,2554.1667,16.851183,15.983333333333329
2013-10-07,77.958336,99.458336,7.75,52.75,1316.6666,33.291668,18.820833333333333
2013-10-08,48.541668,92.5,20.208334,50.625,983.3333,49.979168,17.870833333333334
2013-10-09,137.20833,181.875,9.041667,86.666664,1716.6666,9.041667,15.35416666666667
2013-10-10,81.666664,124.833336,6.3333335,46.458332,922.9167,33.291668,16.366666666666664
2013-10-11,46.125,86.333336,9.833333,56.0,895.8333,34.0,14.741666666666665
2013-10-12,68.166664,110.166664,12.541667,89.666664,1091.6666,21.520834,15.925000000000004
2013-10-13,59.833332,82.541664,21.375,64.083336,1116.6666,29.166666,15.145833333333334
2013-10-14,31.625,48.708332,3.5,43.708332,775.0,14.708333,11.941666666666665
2013-10-15,19.166666,50.416668,6.1666665,49.875,454.16666,24.333334,9.854166666666666
2013-10-16,52.708332,79.291664,4.9166665,63.166668,802.0833,21.541666,11.504166666666668
2013-10-17,144.5,166.83333,16.166666,75.833336,1575.0,21.0,10.90416666666667
2013-10-18,214.75,225.58333,26.333334,97.208336,2187.5,10.125,11.166666666666666
2013-10-19,74.75,81.333336,10.875,54.416668,908.3333,25.166666,14.066666666666665
2013-10-20,24.208334,43.541668,4.4166665,49.125,547.9167,18.541666,11.762500000000001
2013-10-21,83.333336,115.0,10.832233,70.936,1397.9166,21.631441,10.775
2013-10-22,128.20833,142.04167,44.041668,79.21194,1491.6666,19.65495,11.279166666666667
2013-10-23,25.208334,63.5,9.291667,47.291668,525.0,28.505617,10.033333333333335
2013-10-24,19.916666,47.875,3.5416667,35.833332,452.08334,47.833332,11.041666666666664
2013-10-25,36.75,52.833332,6.7083335,58.333332,675.0,31.458334,11.575000000000001
2013-10-26,58.916668,85.375,6.4583335,64.625,891.6667,21.5,9.983333333333333
2013-10-27,182.95833,215.875,20.291666,101.25,2062.5,5.75,8.254166666666668
2013-10-28,283.08334,303.25,31.125,112.916664,3054.1667,15.9375,10.725
2013-10-29,40.75,48.541668,9.541667,50.208332,966.6667,26.458334,10.970833333333333
2013-10-30,82.333336,110.583336,7.3333335,74.166664,1225.0,16.25,7.824999999999999
2013-10-31,143.41667,155.29167,7.1666665,86.875,1675.0,6.6262584,8.020833333333332
2013-11-01,194.16667,201.375,11.041667,89.25,2204.1667,4.1992126,8.045833333333334
2013-11-02,244.20833,228.70833,6.625,89.375,2125.0,7.3809752,8.8375
2013-11-03,56.041668,65.125,4.9166665,55.708332,987.5,22.749825,13.2875
2013-11-04,37.333332,60.166668,5.2083335,56.125,1066.6666,16.841475,9.850000000000003
2013-11-05,165.33333,202.5,14.583333,94.125,2356.25,1.847475,8.825000000000001
2013-11-06,104.833336,147.20833,6.9166665,52.25,1658.3334,21.179026,10.079166666666664
2013-11-07,32.666668,52.0,6.1666665,39.375,683.3333,25.596899,8.599999999999998
2013-11-08,138.625,156.58333,33.458332,80.291664,2325.0,2.83815,6.470833333333334
2013-11-09,90.625,120.958336,29.75,66.25,1641.6666,16.26135,9.55
2013-11-10,25.666666,50.375,7.8333335,36.083332,485.41666,45.419327,5.375000000000001
2013-11-11,33.166668,57.333332,15.75,50.958332,666.6667,22.749825,7.525000000000001
2013-11-12,60.208332,79.458336,12.583333,56.208332,1316.6666,14.628075,7.887499999999999
2013-11-13,163.54167,192.375,33.75,91.458336,2812.5,2.0349,5.2375
2013-11-14,62.208332,100.791664,17.583334,54.75,1350.0,28.4886,8.745833333333332
2013-11-15,102.541664,164.875,15.708333,79.208336,2910.4167,5.328225,6.920833333333334
2013-11-16,42.708332,100.458336,9.75,39.666668,1002.0833,36.18195,8.104166666666668
2013-11-17,9.541667,24.75,5.2916665,29.375,583.3333,32.955563,5.533333333333334
2013-11-18,9.166667,24.708334,5.2083335,30.041666,554.1667,30.89835,4.666666666666666
2013-11-19,31.916666,41.458332,9.125,44.833332,866.6667,13.83375,2.354166666666666
2013-11-20,64.375,73.708336,8.708333,53.666668,1991.6666,11.90595,3.616666666666667
2013-11-21,103.708336,113.0,20.541666,73.791664,2310.4167,5.1943502,4.35
2013-11-22,155.625,152.375,24.125,81.541664,2391.6667,4.201267,4.570833333333333
2013-11-23,228.20833,226.0,33.833332,103.708336,3612.5,2.25,5.795833333333333
2013-11-24,78.0,149.25,20.5,49.541668,1345.8334,14.708333,7.808333333333334
2013-11-25,16.291666,31.666666,7.75,27.0,595.8333,29.833334,3.791666666666668
2013-11-26,20.5,65.875,6.875,26.916666,808.3333,38.458332,2.1541666666666663
2013-11-27,6.2083335,36.25,3.5416667,11.541667,429.16666,52.166668,-2.058333333333333
2013-11-28,21.5,37.666668,11.708333,35.208332,962.5,33.125,0.8291666666666665
2013-11-29,81.458336,94.625,27.083334,73.833336,2770.8333,12.252958,5.466666666666668
2013-11-30,31.208334,51.375,20.875,49.75,1195.8334,20.125,5.645833333333333
2013-12-01,91.5,103.583336,22.291666,72.833336,2491.6667,6.30355,3.7375000000000003
2013-12-02,109.666664,126.166664,29.875,87.791664,2637.5,2.5833333,2.779166666666667
2013-12-03,73.583336,100.625,28.083334,68.791664,1843.75,11.39285,6.029166666666665
2013-12-04,115.833336,135.625,24.708334,84.541664,3083.3333,5.8333335,4.983333333333333
2013-12-05,40.625,58.625,30.708334,49.0,1241.6666,18.645834,6.570833333333333
2013-12-06,158.91667,161.54167,41.166668,87.125,2887.5,2.6666667,3.3625000000000003
2013-12-07,302.375,289.41666,38.333332,102.708336,5214.5835,2.83925,0.9874999999999999
2013-12-08,208.16667,213.58333,49.416668,79.083336,3239.5833,18.96145,5.25
2013-12-09,10.25,15.458333,7.0833335,30.791666,450.0,35.398766,2.5875000000000004
2013-12-10,21.083334,51.416668,7.7916665,36.041668,870.8333,26.291666,1.0083333333333335
2013-12-11,23.0,33.375,13.25,36.916668,733.3333,30.25,1.4083333333333332
2013-12-12,17.458334,35.75,7.2916665,34.833332,754.1667,27.752958,-2.0375
2013-12-13,62.083332,76.291664,33.958332,53.916668,1300.0,11.842208,-2.6541666666666672
2013-12-14,54.583332,64.375,29.083334,58.916668,1250.0,13.1238,-1.504166666666667
2013-12-15,43.041668,47.458332,20.541666,57.333332,1131.25,12.705733,-0.7833333333333332
2013-12-16,130.375,139.79167,48.625,82.791664,1900.0,2.365125,-1.8500000000000003
2013-12-17,84.833336,87.666664,42.357967,58.23701,1900.0,14.199676,-0.7166666666666667
2013-12-18,39.875,45.125,19.708334,42.208332,1900.0,20.5275,-4.1125
2013-12-19,39.041668,53.875,25.720734,58.380264,1666.6666,19.141666,-4.312499999999999
2013-12-20,29.708334,47.0,21.640867,63.182835,891.6667,17.728992,-2.6291666666666664
2013-12-21,57.958332,73.583336,29.937468,76.33302,1152.0834,13.0158,-2.2208333333333328
2013-12-22,143.375,169.79167,44.291668,100.708336,2525.0,5.6666665,-3.3708333333333336
2013-12-23,128.5,150.33333,29.916666,92.541664,2616.6667,10.416667,-1.75
2013-12-24,278.66666,317.54166,80.0,155.5,6225.0,1.7916666,-3.7875
2013-12-25,168.58333,229.125,38.708332,107.708336,3541.6667,18.5,-1.5625000000000002
2013-12-26,8.5,16.666666,7.875,27.291666,450.0,53.333332,-1.8916666666666668
2013-12-27,19.083334,21.791666,20.386734,55.085274,833.3333,24.162308,-1.3875
2013-12-28,15.166667,17.416666,11.980267,40.443153,1045.8334,38.875977,-1.0208333333333333
2013-12-29,69.375,91.833336,42.625,89.666664,2087.5,10.330125,0.1250000000000002
2013-12-30,39.625,77.708336,21.166666,60.916668,1112.5,30.044226,4.533333333333334
2013-12-31,54.083332,124.791664,23.041666,59.708332,1287.5,29.166666,4.6375
2014-01-01,48.5,106.166664,25.625,74.625,1864.5834,18.916666,3.9041666666666663
2014-01-02,108.625,161.95833,57.666668,95.625,3483.3333,4.5,0.9875000000000004
2014-01-03,44.333332,101.25,25.75,56.916668,1087.5,29.375,4.266666666666667
2014-01-04,125.541664,154.41667,28.916666,81.041664,2400.0,3.0,-2.191666666666667
2014-01-05,78.458336,90.166664,29.916666,69.375,1604.1666,17.041666,0.3166666666666666
2014-01-06,133.75,130.16667,49.0,68.583336,2087.5,5.0416665,-0.4916666666666667
2014-01-07,91.541664,87.0,30.041666,64.666664,1579.1666,19.166666,1.1208333333333333
2014-01-08,13.458333,17.916666,11.791667,29.208334,470.83334,46.25,-2.2958333333333334
2014-01-09,23.875,40.208332,20.5,44.5,662.5,38.708332,-2.7375000000000003
2014-01-10,68.166664,90.625,50.208332,82.75,1716.6666,5.25,-3.4250000000000007
2014-01-11,139.125,168.125,67.25,110.541664,3066.6667,2.7083333,-2.1333333333333324
