dtime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-04-14,32.75,95.666664,11.208333,38.875,587.5,80.916664,12.383333333333335
2013-04-15,72.291664,145.83333,48.041668,64.625,1416.3125,64.270836,12.2875
2013-04-16,62.5,136.33333,31.875,51.916668,1041.5834,79.125,13.924999999999999
2013-04-17,47.083332,66.958336,16.583334,49.458332,616.6667,73.458336,11.516666666666667
2013-04-18,13.166667,41.208332,4.0059,23.597687,297.91666,82.37922,10.720833333333331
2013-04-19,49.625,71.625,18.125,48.854168,781.25,51.5,6.745833333333336
2013-04-20,68.541664,72.791664,9.041667,52.916668,733.3333,59.541668,9.366666666666667
2013-04-21,119.375,132.625,32.106133,68.00748,1120.8334,53.58035,12.362499999999999
2013-04-22,127.875,155.66667,46.166668,67.0,1154.0834,45.541668,12.858333333333333
2013-04-23,154.33333,182.0,24.979166,70.9375,1324.9166,27.708334,11.958333333333334
2013-04-24,61.625,89.25,7.25,53.375,858.2917,48.125,15.829166666666666
2013-04-25,7.875,34.25,4.2083335,45.916668,412.5,63.166668,16.20416666666667
2013-04-26,51.333332,148.875,28.25,82.833336,1179.125,60.916668,16.816666666666663
2013-04-27,51.125,135.375,44.458332,61.25,1164.5416,95.354164,17.925000000000004
2013-04-28,60.333332,124.833336,53.75,60.625,1766.3334,86.041664,16.133333333333333
2013-04-29,10.708333,72.083336,3.2916667,36.5,391.66666,77.95781,21.408333333333335
2013-04-30,16.916666,66.041664,3.8333333,45.958332,454.125,72.833336,20.625
2013-05-01,30.5,97.0,15.25,44.291668,606.25,87.895836,17.666666666666664
2013-05-02,65.541664,140.20833,43.125,58.041668,1091.625,83.833336,18.933333333333334
2013-05-03,57.375,82.875,22.666666,33.208332,795.8333,120.625,18.03333333333333
2013-05-04,81.666664,115.583336,25.708334,37.333332,708.3333,115.208336,19.779166666666672
2013-05-05,206.41667,256.91666,54.708332,82.791664,1570.4375,104.25,20.812499999999996
2013-05-06,157.58333,282.875,37.958332,85.916664,1735.1666,124.100044,23.66666666666667
2013-05-07,162.35417,236.375,52.25,85.458336,1641.5,138.79167,24.087500000000002
2013-05-08,133.625,169.16667,57.208332,72.833336,1662.4166,84.45126,20.554166666666664
2013-05-09,46.625,60.041668,11.291667,46.25,604.1667,58.666668,17.587500000000002
2013-05-10,43.541668,93.166664,6.9166665,54.375,616.6667,59.75,22.120833333333337
2013-05-11,39.833332,130.5,12.333333,70.0,637.5,46.294075,24.245833333333326
2013-05-12,28.291666,86.416664,11.583333,56.416668,658.2917,60.333332,22.441666666666666
2013-05-13,82.666664,167.83333,64.25,77.708336,1814.375,74.583336,21.379166666666666
2013-05-14,43.625,108.375,9.125,45.791668,737.4583,85.916664,24.604166666666668
2013-05-15,66.041664,144.125,52.416668,68.75,1541.5,92.375,22.316666666666666
2013-05-16,54.958332,104.916664,28.75,57.0,985.3333,93.30421,21.349999999999998
2013-05-17,112.666664,136.70833,35.833332,67.625,1256.125,86.770836,21.045833333333338
2013-05-18,113.625,128.33333,29.208334,55.208332,1276.9166,78.651184,21.31666666666667
2013-05-19,45.166668,140.45833,10.833333,31.583334,650.0,66.62669,20.687500000000004
2013-05-20,31.791666,118.458336,16.458334,45.875,300.0,80.20898,21.899999999999995
2013-05-21,89.979164,199.20833,46.833332,63.291668,300.0,108.54139,22.89166666666667
2013-05-22,64.708336,108.583336,38.708332,64.333336,300.0,90.57983,23.120833333333334
2013-05-23,70.541664,127.458336,39.833332,89.208336,1087.375,82.42647,23.08333333333334
2013-05-24,117.041664,165.04167,24.166666,84.875,1837.2084,63.375,23.620833333333334
2013-05-25,56.625,95.458336,25.333334,61.0,1093.625,90.229164,24.599999999999998
2013-05-26,98.041664,102.333336,30.375,48.5,1570.5834,39.583332,20.579166666666662
2013-05-27,61.916668,59.083332,8.458333,45.041668,954.125,48.26404,19.62083333333333
2013-05-28,73.25,63.583332,5.5833335,62.75,1012.4167,21.416666,20.525
2013-05-29,14.333333,43.791668,5.5625,31.625,314.58334,70.416664,25.01666666666667
2013-05-30,55.458332,117.625,19.25,69.833336,772.9167,96.03265,26.566666666666666
2013-05-31,88.875,127.166664,35.375,39.666668,883.3333,135.54167,25.65416666666667
2013-06-01,70.708336,100.0,14.0,54.375,745.8333,80.875,25.30416666666667
2013-06-02,151.04167,150.45833,34.4375,48.708332,1637.2709,79.354164,22.124999999999996
2013-06-03,116.416664,126.666664,20.958334,57.083332,1412.4166,116.875,25.829166666666666
2013-06-04,121.916664,124.458336,30.666666,65.166664,1820.5416,65.291664,20.962500000000002
2013-06-05,123.5,101.291664,4.2916665,37.458332,1624.9166,25.458334,18.854166666666664
2013-06-06,136.125,128.08333,8.083333,52.375,2491.2917,9.532541,19.4875
2013-06-07,121.125,108.416664,11.958333,60.458332,2416.3333,2.4583333,20.49166666666667
2013-06-08,156.20833,153.0,13.666667,59.083332,2354.0417,3.1666667,20.45416666666667
2013-06-09,41.020832,40.25,3.5535333,39.824512,1022.875,21.558067,18.3375
2013-06-10,23.083334,28.916666,3.9583333,45.541668,781.25,46.041668,20.683333333333334
2013-06-11,58.833332,70.583336,6.0833335,49.291668,687.5,65.291664,20.545833333333334
2013-06-12,58.916668,59.333332,16.791666,28.833334,954.1667,114.458336,21.724999999999998
2013-06-13,90.604164,108.291664,37.041668,47.708332,1479.0416,140.91667,24.695833333333336
2013-06-14,112.0,137.58333,34.291668,51.291668,1068.7084,168.3125,26.712500000000002
2013-06-15,131.0,162.41667,46.125,71.416664,1591.5,137.0,25.745833333333326
2013-06-16,170.125,153.58333,33.375,78.583336,2166.5,47.916668,22.620833333333334
2013-06-17,36.916668,33.916668,7.5833335,34.75,812.5,106.916664,25.862500000000008
2013-06-18,48.583332,82.0625,9.579766,70.47386,1112.4166,94.3459,27.95833333333333
2013-06-19,52.625,83.583336,13.083333,37.083332,1360.25,122.75512,29.162500000000005
2013-06-20,84.5,141.0,32.958332,79.0,1839.2916,66.041664,27.566666666666674
2013-06-21,74.541664,99.375,15.875,70.25,1262.25,72.541664,26.566666666666666
2013-06-22,49.479168,44.291668,4.6666665,45.0,714.5833,49.5,21.716666666666672
2013-06-23,68.916664,58.25,10.875,45.541668,1154.125,116.375,25.987500000000008
2013-06-24,110.875,89.208336,11.166667,37.5,1137.4166,136.20833,25.170833333333338
2013-06-25,119.625,90.875,12.416667,48.333332,2266.5833,46.583332,22.14166666666667
2013-06-26,164.95833,130.66667,10.125,47.75,1868.6666,106.583336,26.08333333333333
2013-06-27,107.958336,95.541664,14.708333,53.375,1020.75,123.5,28.070833333333336
2013-06-28,338.79166,283.95834,33.291668,60.25,2649.5833,69.291664,25.08333333333334
2013-06-29,98.125,79.75,11.208333,57.541668,1683.25,52.708332,23.120833333333337
2013-06-30,197.45833,155.875,19.5,54.583332,2293.5208,71.895836,25.641666666666666
2013-07-01,168.08333,129.875,16.154066,57.782337,2316.375,25.4097,24.879166666666666
2013-07-02,16.5,22.0,3.4583333,24.625,591.6667,89.333336,29.337500000000006
2013-07-03,26.791666,50.708332,6.4583335,50.791668,779.1667,72.125,30.21666666666667
2013-07-04,29.041666,58.375,6.5,53.75,714.5417,81.0625,28.833333333333343
2013-07-05,19.958334,33.125,5.5416665,41.375,491.66666,97.125,29.82083333333334
2013-07-06,67.708336,96.375,18.208334,57.708332,1199.9166,137.875,29.9875
2013-07-07,96.583336,90.666664,11.25,32.208332,1079.125,142.29167,28.108333333333334
2013-07-08,98.041664,69.541664,6.0,46.458332,1141.4584,83.208336,25.28333333333333
2013-07-09,85.041664,46.041668,3.9583333,49.5,1212.4166,39.166668,24.370833333333334
2013-07-10,31.791666,24.083334,3.5416667,47.875,941.6667,18.791666,23.66666666666667
2013-07-11,37.333332,42.583332,3.3151,41.09836,933.3333,34.7777,25.000000000000004
2013-07-12,75.416664,69.708336,4.8865333,35.493576,1047.9166,99.20032,26.96666666666667
2013-07-13,120.666664,95.583336,9.208333,17.875,1404.1666,128.375,27.954166666666666
2013-07-14,94.25,75.25,14.75,20.125,1070.8334,97.166664,26.829166666666666
2013-07-15,57.375,41.833332,3.4166667,37.625,1450.0,12.75,24.395833333333332
2013-07-16,22.625,25.3125,3.5,23.4375,677.0833,63.416668,27.75833333333333
2013-07-17,44.875,80.083336,9.958333,32.708332,852.0833,92.604164,27.49166666666666
2013-07-18,154.29167,118.791664,18.208334,20.208334,1858.3334,85.041664,25.979166666666668
2013-07-19,152.08333,113.833336,8.333333,40.541668,1125.0,107.958336,27.012500000000006
2013-07-20,114.458336,105.291664,6.5,44.958332,1058.3334,113.125,28.487499999999997
2013-07-21,80.75,73.458336,9.125,22.708334,1006.25,110.4375,27.770833333333332
2013-07-22,103.166664,102.25,22.254366,43.503082,1552.0834,123.00285,27.5125
2013-07-23,49.458332,52.041668,8.083333,44.958332,702.0833,117.525925,27.687500000000004
2013-07-24,47.5,55.916668,6.8333335,60.458332,625.0,77.75,30.320833333333326
2013-07-25,41.666668,61.291668,11.041667,52.333332,747.9167,95.916664,30.45
2013-07-26,53.0,66.958336,25.333334,55.625,1854.1666,31.458334,25.89583333333334
2013-07-27,125.416664,98.666664,5.0833335,47.0,1870.8334,13.375,25.187499999999996
2013-07-28,80.458336,55.208332,4.75,31.083334,1704.1666,79.291664,30.154166666666658
2013-07-29,73.104164,88.208336,6.7916665,65.875,1204.1666,49.729168,29.079166666666666
2013-07-30,126.5,105.208336,9.0,38.75,1487.5,124.875,29.183333333333334
2013-07-31,45.833332,51.458332,6.5,26.8125,941.6667,127.791664,26.420833333333334
2013-08-01,43.083332,29.604166,3.0,28.208334,929.1667,57.958332,23.212499999999995
2013-08-02,83.041664,72.25,7.1666665,40.1875,1304.1666,89.375,26.029166666666665
2013-08-03,33.583332,49.791668,5.1666665,49.625,833.3333,115.875,27.829166666666662
2013-08-04,103.458336,91.0,9.333333,40.833332,1175.0,126.166664,27.72916666666666
2013-08-05,47.375,47.541668,4.25,49.0,975.0,119.166664,26.995833333333337
2013-08-06,156.66667,152.54167,4.125,61.708332,1279.1666,91.5,29.483333333333324
2013-08-07,39.375,27.3125,4.375,30.041666,700.0,57.583332,26.15416666666667
2013-08-08,34.0,54.75,6.7083335,42.541668,720.8333,76.291664,28.879166666666666
2013-08-09,40.666668,73.083336,7.0,44.083332,600.0,108.083336,29.6875
2013-08-10,107.083336,141.45833,11.625,50.875,1125.0,118.083336,30.254166666666666
2013-08-11,152.58333,123.5,8.583333,42.708332,1658.3334,66.458336,27.945833333333336
2013-08-12,55.458332,42.375,3.7083333,29.458334,837.5,69.333336,27.0625
2013-08-13,91.666664,77.5,11.375,29.458334,1233.3334,94.041664,28.612499999999997
2013-08-14,66.291664,80.333336,4.5,27.666666,958.3333,99.75,29.249999999999996
2013-08-15,124.791664,129.5,9.333333,42.291668,1195.8334,105.791664,30.191666666666666
2013-08-16,135.20833,107.604164,3.2916667,64.5,1279.1666,59.333332,28.83749999999999
2013-08-17,48.458332,40.541668,5.125,44.0,508.33334,47.75,31.92916666666667
2013-08-18,13.541667,21.708334,3.0,35.0,337.5,82.25,29.4375
2013-08-19,22.5,34.166668,2.4166667,55.25,643.75,69.02212,28.558333333333326
2013-08-20,104.666664,103.166664,1.0,53.105164,1500.0,91.51123,27.19166666666666
2013-08-21,114.166664,73.166664,1.0,64.375,1375.0,59.291668,26.391666666666666
2013-08-22,116.041664,125.416664,3.9583333,97.666664,1462.5,26.37425,24.245833333333334
2013-08-23,61.166668,74.333336,8.5,66.375,937.5,51.791668,27.70833333333334
2013-08-24,35.625,77.583336,9.333333,66.75,858.3333,72.458336,27.51666666666667
2013-08-25,41.875,90.0,6.375,66.333336,879.1667,115.5,28.537499999999998
2013-08-26,54.75,106.416664,12.375,47.791668,1016.6667,116.125,28.02083333333333
2013-08-27,55.375,75.125,14.083333,46.875,1366.6666,52.958332,24.637500000000003
2013-08-28,68.333336,64.125,7.9583335,70.791664,2241.6667,24.75,23.34583333333333
2013-08-29,32.625,48.291668,3.8333333,47.833332,962.5,34.5,24.712500000000002
2013-08-30,9.0,24.166666,2.125,37.416668,370.83334,45.833332,23.02916666666667
2013-08-31,20.333334,53.625,4.7916665,59.75,589.5833,41.083332,23.537499999999994
2013-09-01,43.916668,86.041664,10.666667,54.833332,1016.6667,84.333336,23.1375
2013-09-02,55.0,77.041664,12.708333,58.125,1095.8334,86.625,22.491666666666664
2013-09-03,93.125,116.625,16.583334,61.583332,1408.3334,98.083336,23.437500000000004
2013-09-04,69.791664,64.583336,9.5,60.375,1283.3334,62.458332,20.35416666666666
2013-09-05,18.708334,23.416666,4.0,36.833332,687.5,67.291664,20.80416666666667
2013-09-06,66.333336,70.708336,14.916667,66.5,1637.5,54.916668,21.029166666666672
2013-09-07,68.375,84.5625,8.625,64.666664,1450.0,68.75,22.09583333333333
2013-09-08,111.291664,140.54167,23.208334,81.791664,1925.0,43.208332,21.7375
2013-09-09,74.541664,76.041664,10.916667,62.458332,1008.3333,64.541664,21.854166666666668
2013-09-10,53.875,74.625,7.8333335,61.25,829.1667,39.875,22.875
2013-09-11,71.875,117.958336,16.083334,70.125,1154.1666,69.8382,22.65416666666667
2013-09-12,152.5,182.83333,39.708332,94.666664,1641.6666,73.041664,22.875000000000004
2013-09-13,86.833336,98.25,3.0,63.291668,1120.8334,19.625,19.7625
2013-09-14,60.041668,55.416668,3.7916667,62.916668,1012.5,31.317593,23.074999999999992
2013-09-15,20.333334,46.791668,10.583333,58.708332,650.0,39.0,21.254166666666666
2013-09-16,47.625,85.791664,22.833334,71.666664,1216.6666,29.4993,20.862499999999997
2013-09-17,86.708336,114.583336,15.666667,83.833336,2345.8333,1.125,20.283333333333335
2013-09-18,103.041664,101.583336,13.958333,67.958336,2391.6667,27.916666,21.45
2013-09-19,114.0,105.541664,16.916666,57.875,1943.5,49.22884,21.86666666666667
2013-09-20,52.916668,56.291668,2.4166667,53.125,883.2917,46.833332,22.291666666666668
2013-09-21,54.166668,96.583336,9.291667,66.166664,929.1667,69.708336,23.11666666666667
2013-09-22,83.083336,127.083336,12.125,93.166664,1512.5,13.625,20.82916666666667
2013-09-23,37.666668,55.125,5.5,50.833332,962.5,12.958333,16.400000000000002
2013-09-24,10.041667,22.541666,6.1666665,48.0,425.0,23.458334,14.483333333333334
2013-09-25,10.75,33.458332,6.25,53.166668,462.5,35.666668,16.366666666666667
2013-09-26,45.416668,85.791664,18.25,87.166664,1045.8334,27.0,16.337500000000002
2013-09-27,182.29167,220.625,28.916666,119.125,2012.5,63.375,16.804166666666667
2013-09-28,235.79167,236.625,22.4095,91.68067,1387.5,55.29885,16.420833333333334
2013-09-29,220.75,195.04167,19.375,99.75,1591.6666,24.0,17.787500000000005
2013-09-30,132.75,122.333336,30.666666,88.583336,1508.3334,22.708334,18.958333333333332
2013-10-01,74.083336,76.0,5.4166665,61.75,1125.0,21.962942,17.8625
2013-10-02,15.416667,24.208334,4.2083335,43.041668,425.0,40.833332,17.7
2013-10-03,57.583332,85.375,28.583334,62.75,1279.1666,34.416668,15.470833333333331
2013-10-04,141.95833,162.45833,39.291668,88.833336,2229.1667,39.791668,16.391666666666662
2013-10-05,291.08334,283.625,23.416666,89.291664,2383.3333,46.708332,17.141666666666666
2013-10-06,196.95833,197.20833,21.125,54.958332,2770.8333,21.880716,15.983333333333329
2013-10-07,78.458336,90.375,7.5833335,30.416666,1370.8334,36.083332,18.820833333333333
2013-10-08,58.8125,84.291664,20.375,41.333332,1075.0,46.25,17.870833333333334
2013-10-09,134.41667,159.20833,15.125,46.125,1616.6666,10.541667,15.35416666666667
2013-10-10,84.375,100.375,10.458333,32.041668,933.3333,31.0,16.366666666666664
2013-10-11,48.791668,79.958336,21.875,77.083336,870.8333,33.458332,14.741666666666665
2013-10-12,63.583332,79.416664,13.333333,89.125,908.3333,26.416666,15.925000000000004
2013-10-13,46.583332,53.833332,16.833334,62.125,845.8333,26.625,15.145833333333334
2013-10-14,33.666668,39.291668,5.375,51.041668,662.5,17.208334,11.941666666666665
2013-10-15,18.583334,26.791666,6.7916665,34.875,433.33334,24.666666,9.854166666666666
2013-10-16,54.583332,71.958336,13.041667,55.125,904.1667,16.083334,11.504166666666668
2013-10-17,153.25,165.91667,35.458332,78.75,1712.5,17.587801,10.90416666666667
2013-10-18,221.875,223.70833,50.666668,107.916664,2412.5,10.665767,11.166666666666666
2013-10-19,69.75,59.625,16.25,40.958332,866.6667,28.208334,14.066666666666665
2013-10-20,19.958334,31.166666,8.577167,48.819016,627.0833,18.367043,11.762500000000001
2013-10-21,88.833336,117.291664,23.987766,71.958336,1000.0,21.861788,10.775
2013-10-22,133.33333,136.20833,58.946,74.75,1064.5834,17.983116,11.279166666666667
2013-10-23,27.208334,33.291668,10.791667,29.416666,520.8333,25.666666,10.033333333333335
2013-10-24,17.958334,31.208334,5.9166665,18.020834,420.83334,44.333332,11.041666666666664
2013-10-25,37.125,54.541668,10.708333,50.208332,825.0,36.166668,11.575000000000001
2013-10-26,61.041668,78.666664,20.708334,89.458336,1012.5,18.833334,9.983333333333333
2013-10-27,202.20833,236.83333,32.541668,132.875,2400.0,8.125,8.254166666666668
2013-10-28,280.875,289.16666,46.083332,120.583336,3220.8333,19.416666,10.725
2013-10-29,47.5625,60.208332,13.1875,55.583332,945.8333,25.708334,10.970833333333333
2013-10-30,92.416664,132.16667,15.041667,84.875,1141.6666,19.375,7.824999999999999
2013-10-31,152.04167,179.875,13.166667,119.333336,1504.1666,8.965508,8.020833333333332
2013-11-01,218.0,227.5,19.416666,122.041664,2037.5,7.166775,8.045833333333334
2013-11-02,259.20834,236.29167,17.083334,112.541664,2033.3334,7.702275,8.8375
2013-11-03,50.916668,65.958336,5.75,40.0,629.1667,37.68135,13.2875
2013-11-04,36.625,58.666668,9.333333,58.625,720.8333,17.9571,9.850000000000003
2013-11-05,179.54167,250.41667,23.916666,109.25,2383.3333,4.33755,8.825000000000001
2013-11-06,121.25,169.625,9.291667,62.833332,1691.6666,26.426926,10.079166666666664
2013-11-07,35.333332,49.916668,9.625,44.375,666.6667,26.882101,8.599999999999998
2013-11-08,150.45833,188.625,51.958332,100.583336,2441.6667,6.33675,6.470833333333334
2013-11-09,100.333336,122.541664,46.875,74.416664,1600.0,17.609026,9.55
2013-11-10,17.791666,38.5,8.166667,28.708334,441.66666,52.925247,5.375000000000001
2013-11-11,32.791668,55.25,17.666666,49.791668,612.5,21.201338,7.525000000000001
2013-11-12,58.791668,77.833336,19.75,59.291668,1158.3334,17.448376,7.887499999999999
2013-11-13,173.91667,202.45833,53.791668,101.666664,3254.1667,2.40975,5.2375
2013-11-14,71.791664,108.875,22.0,61.958332,1175.0,30.68415,8.745833333333332
2013-11-15,96.916664,173.25,29.25,95.25,2104.1667,7.970025,6.920833333333334
2013-11-16,51.0,102.75,14.041667,36.666668,1054.1666,42.82215,8.104166666666668
2013-11-17,7.7916665,16.708334,7.5833335,23.833334,345.83334,33.317024,5.533333333333334
2013-11-18,7.75,17.166666,5.4166665,19.375,325.0,37.5921,4.666666666666666
2013-11-19,31.958334,34.458332,15.583333,44.375,787.5,12.557475,2.354166666666666
2013-11-20,65.541664,68.458336,24.208334,57.916668,1445.8334,16.912874,3.616666666666667
2013-11-21,116.854164,116.583336,43.208332,78.791664,2412.5,10.736775,4.35
2013-11-22,154.125,140.5,68.75,75.05082,2408.3333,9.000758,4.570833333333333
2013-11-23,229.41667,206.0,81.75,112.222115,3437.5,11.291667,5.795833333333333
2013-11-24,97.0,150.95833,31.791666,53.360893,1500.0,20.083334,7.808333333333334
2013-11-25,12.833333,17.458334,9.083333,26.671892,512.5,34.833332,3.791666666666668
2013-11-26,18.4375,58.104168,11.3688,29.858318,683.3333,33.16023,2.1541666666666663
2013-11-27,7.0833335,47.333332,3.25,9.392475,445.83334,50.208332,-2.058333333333333
2013-11-28,18.333334,41.041668,10.125,28.63935,783.3333,34.416668,0.8291666666666665
2013-11-29,47.875,69.291664,27.583334,63.531796,1222.9166,12.880917,5.466666666666668
2013-11-30,30.875,52.125,26.458334,42.57409,737.5,22.875,5.645833333333333
2013-12-01,69.458336,93.125,38.583332,67.20153,1716.6666,9.062475,3.7375000000000003
2013-12-02,117.875,156.20833,59.666668,89.68616,2733.3333,8.5,2.779166666666667
2013-12-03,82.5,108.958336,43.208332,68.30502,1970.8334,17.184317,6.029166666666665
2013-12-04,96.416664,118.875,44.916668,70.88838,2250.0,11.368584,4.983333333333333
2013-12-05,44.666668,63.875,31.875,46.66298,1233.3334,25.1049,6.570833333333333
2013-12-06,143.29167,174.875,60.0,90.84525,2716.6667,8.835442,3.3625000000000003
2013-12-07,323.16666,351.45834,93.916664,122.273254,6052.0835,7.903333,0.9874999999999999
2013-12-08,224.08333,233.79167,60.125,78.287735,3731.25,21.985933,5.25
2013-12-09,12.125,13.208333,8.458333,24.884071,716.6667,42.57225,2.5875000000000004
2013-12-10,27.541666,57.0,19.208334,41.38506,1025.0,25.68815,1.0083333333333335
2013-12-11,27.75,39.166668,15.666667,35.2619,652.0833,26.809883,1.4083333333333332
2013-12-12,18.875,35.958332,13.083333,31.916666,747.9167,26.243408,-2.0375
2013-12-13,58.625,78.5,37.541668,52.875,947.9167,9.933525,-2.6541666666666672
2013-12-14,55.5,69.291664,43.5,55.791668,900.0,15.6009,-1.504166666666667
2013-12-15,46.291668,59.875,30.333334,54.416668,900.0,15.948976,-0.7833333333333332
2013-12-16,164.47917,184.08333,86.625,81.75,900.0,11.700675,-1.8500000000000003
2013-12-17,82.375,91.666664,44.1075,48.50756,900.0,29.5953,-0.7166666666666667
2013-12-18,43.125,55.541668,23.125,38.75,900.0,31.567724,-4.1125
2013-12-19,37.208332,56.708332,27.5199,51.58295,981.25,23.520367,-4.312499999999999
2013-12-20,32.5,56.625,35.083332,59.833332,979.1667,22.291666,-2.6291666666666664
2013-12-21,60.708332,83.041664,44.125,77.541664,1179.1666,15.708333,-2.2208333333333328
2013-12-22,151.70833,194.125,85.083336,109.0,2904.1667,10.208333,-3.3708333333333336
2013-12-23,163.95833,199.83333,71.375,100.958336,3137.5,24.666666,-1.75
2013-12-24,275.25,336.66666,123.625,139.54167,6004.1665,16.0,-3.7875
2013-12-25,165.70833,241.0,85.0,97.5,3308.3333,27.083334,-1.5625000000000002
2013-12-26,8.5,27.416666,10.75,22.541666,345.83334,44.25,-1.8916666666666668
2013-12-27,23.833334,33.25,26.053066,46.154545,820.8333,22.568241,-1.3875
2013-12-28,14.416667,20.666666,14.461634,30.984934,1593.75,35.66894,-1.0208333333333333
2013-12-29,62.541668,95.458336,46.125,89.458336,1637.5,11.791667,0.1250000000000002
2013-12-30,36.083332,87.958336,25.416666,52.75,756.25,30.151375,4.533333333333334
2013-12-31,54.708332,153.33333,26.791666,56.5,1108.3334,28.75,4.6375
2014-01-01,50.125,125.375,29.166666,67.75,1414.5834,20.895834,3.9041666666666663
2014-01-02,142.25,228.29167,91.625,96.458336,4012.5,10.25,0.9875000000000004
2014-01-03,53.125,115.708336,30.5,46.791668,1095.8334,29.833334,4.266666666666667
2014-01-04,136.83333,174.0,52.791668,82.875,2441.6667,6.5416665,-2.191666666666667
2014-01-05,98.0,110.708336,47.958332,71.708336,1900.0,17.875,0.3166666666666666
2014-01-06,136.29167,138.04167,61.5,74.125,2029.1666,7.125,-0.4916666666666667
2014-01-07,108.416664,105.875,43.625,62.0,1695.8334,20.083334,1.1208333333333333
2014-01-08,13.666667,18.75,14.625,18.083334,441.66666,42.625,-2.2958333333333334
2014-01-09,27.166666,49.166668,18.75,31.541666,691.6667,37.25,-2.7375000000000003
2014-01-10,73.708336,109.083336,63.333332,74.5,1745.8334,8.708333,-3.4250000000000007
2014-01-11,147.25,193.91667,95.625,106.625,3166.6667,5.5833335,-2.1333333333333324
2014-01-12,22.333334,43.166668,24.166666,37.916668,575.0,37.208332,-0.16249999999999995
2014-01-13,107.375,140.0,87.666664,88.75,2350.0,9.0,-3.445833333333334
