dtime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-08-01,31.625,30.5625,3.3333333,23.083334,579.1667,71.104164,23.670833333333334
2013-08-02,48.666668,46.666668,4.4166665,18.416666,708.3333,101.166664,24.879166666666666
2013-08-03,21.041666,42.083332,3.9583333,25.083334,479.16666,144.79167,27.64166666666667
2013-08-04,33.208332,61.041668,9.666667,26.833334,666.6667,138.125,26.954166666666666
2013-08-05,38.75,56.875,6.7083335,31.375,650.0,124.208336,26.554166666666664
2013-08-06,126.0,141.625,4.375,32.625,1066.6666,133.89583,28.458333333333332
2013-08-07,22.75,36.083332,7.7916665,23.333334,645.8333,47.458332,24.89999999999999
2013-08-08,22.958334,37.791668,13.208333,14.458333,587.5,109.875,29.329166666666666
2013-08-09,27.166666,48.125,15.125,14.041667,470.83334,110.166664,29.86666666666667
2013-08-10,89.458336,121.75,6.25,14.0,795.8333,160.25,30.087499999999995
2013-08-11,137.16667,129.70833,9.083333,21.604166,1212.5,58.5,26.720833333333335
2013-08-12,56.958332,54.666668,4.130767,13.35626,575.0,79.65373,26.991666666666664
2013-08-13,97.875,97.416664,8.333333,21.958334,912.5,112.291664,28.108333333333334
2013-08-14,82.416664,92.708336,4.4583335,27.291666,831.25,116.89491,28.787500000000005
2013-08-15,125.541664,128.29167,8.375,19.625,1079.1666,117.541664,29.92083333333333
2013-08-16,133.95833,129.41667,4.4166665,20.666666,1183.3334,77.0,29.52916666666667
2013-08-17,33.875,66.041664,8.958333,30.291666,545.8333,57.520832,30.65416666666667
2013-08-18,10.791667,24.75,4.1666665,23.166666,466.66666,77.416664,29.329166666666676
2013-08-19,15.083333,32.125,5.375,30.208334,481.25,78.805305,28.2
2013-08-20,78.708336,96.083336,7.5833335,37.416668,1162.5,81.166664,25.370833333333326
2013-08-21,93.5,82.125,5.25,28.25,1020.8333,100.520836,26.270833333333332
2013-08-22,96.625,107.25,1.9583334,44.708332,1043.75,45.921684,24.466666666666665
2013-08-23,39.125,55.083332,6.0416665,29.958334,758.3333,63.041668,27.98333333333333
2013-08-24,19.291666,39.583332,2.2083333,27.125,529.1667,84.333336,27.829166666666666
2013-08-25,26.666666,55.833332,2.125,23.958334,533.3333,126.6875,28.125
2013-08-26,38.125,75.125,6.7083335,12.875,712.5,139.29167,28.47500000000001
2013-08-27,60.666668,84.875,17.958334,23.375,1345.8334,55.186825,23.53333333333333
2013-08-28,70.041664,46.166668,8.458333,22.833334,1958.3334,41.708332,23.366666666666664
2013-08-29,19.458334,31.0,6.9583335,22.958334,595.8333,39.104168,23.816666666666666
2013-08-30,7.9166665,15.333333,5.7083335,15.083333,312.5,55.25,22.441666666666666
2013-08-31,10.458333,24.333334,15.375,20.5,391.66666,53.75,23.725000000000005
2013-09-01,29.375,55.541668,9.208333,22.5,750.0,67.875,22.462500000000002
2013-09-02,43.291668,59.25,7.75,27.708334,754.1667,97.604164,22.53333333333333
2013-09-03,90.583336,108.208336,4.5416665,31.041666,1137.5,119.625,23.416666666666668
2013-09-04,54.916668,46.333332,1.0,26.666666,854.1667,74.208336,19.770833333333336
2013-09-05,13.333333,22.041666,3.4166667,18.625,545.8333,67.0,21.58333333333334
2013-09-06,58.166668,61.375,7.3541665,23.416666,1191.6666,79.416664,21.72083333333333
2013-09-07,54.625,59.125,2.1666667,25.25,904.1667,72.25,22.76666666666667
2013-09-08,70.583336,88.541664,12.333333,24.416666,1058.3334,82.958336,21.204166666666666
2013-09-09,69.291664,69.0,2.9583333,28.979166,833.3333,63.75,21.349999999999998
2013-09-10,39.583332,45.375,5.8333335,31.458334,558.3333,33.666668,22.829166666666666
2013-09-11,58.833332,86.416664,11.5,33.666668,812.5,86.291664,21.88333333333333
2013-09-12,137.0,156.70833,13.833333,56.416668,1358.3334,53.416668,21.374999999999996
2013-09-13,72.291664,67.625,3.0416667,34.791668,916.6667,16.166666,19.383333333333336
2013-09-14,30.708334,34.291668,3.375,36.229168,697.9167,29.708334,23.420833333333334
2013-09-15,21.458334,53.541668,6.2083335,41.208332,508.33334,44.83915,20.4125
2013-09-16,43.208332,99.125,7.875,40.125,870.8333,40.125,20.68333333333333
2013-09-17,89.541664,118.25,5.5,70.020836,1633.3334,9.708333,20.595833333333335
2013-09-18,115.0,102.25,8.958333,56.25,2154.1667,33.416668,21.44583333333333
2013-09-19,107.541664,87.833336,9.458333,40.958332,1793.5416,63.761784,21.89166666666667
2013-09-20,22.25,24.833334,1.7916666,32.166668,416.66666,62.791668,22.47083333333333
2013-09-21,29.916666,51.875,2.625,41.0,479.16666,91.458336,22.7375
2013-09-22,77.708336,96.0,3.5833333,60.125,1118.75,26.270834,20.09583333333333
2013-09-23,23.083334,33.416668,2.375,43.083332,541.6667,17.25,16.099999999999998
2013-09-24,6.3333335,16.208334,3.5833333,41.041668,254.16667,31.708334,16.208333333333332
2013-09-25,10.458333,33.75,7.375,39.583332,312.5,38.458332,17.479166666666668
2013-09-26,35.5,73.833336,7.7971,47.690727,618.75,41.54765,16.375
2013-09-27,138.45833,162.33333,13.998433,66.13262,1364.5834,79.60262,17.2375
2013-09-28,273.875,255.83333,11.2547,65.69886,1631.25,64.22678,16.041666666666668
2013-09-29,245.875,206.0,10.856566,83.46016,1489.5834,17.767159,17.27083333333333
2013-09-30,136.29167,114.375,11.086567,57.068466,1410.4166,14.894417,18.662499999999998
2013-10-01,65.541664,58.541668,4.0472,33.055843,1143.75,34.49999,18.12916666666667
2013-10-02,12.25,23.520834,4.2790666,32.3851,487.5,44.471367,17.275000000000002
2013-10-03,54.458332,77.375,21.936634,48.27886,635.4167,42.424232,15.524999999999999
2013-10-04,118.125,139.79167,19.605833,56.82339,1687.5,45.310257,17.31666666666667
2013-10-05,272.16666,277.95834,13.2425,54.894176,2085.4167,46.62705,17.791666666666664
2013-10-06,199.95833,181.91667,14.2962,50.26561,1800.0,23.919,16.7
2013-10-07,69.458336,74.125,2.4462,39.02334,1800.0,24.29385,19.59583333333334
2013-10-08,42.458332,67.833336,11.702283,37.400482,1008.3333,48.135593,17.383333333333336
2013-10-09,123.333336,141.33333,15.625,64.541664,1170.8334,26.833334,14.924999999999999
2013-10-10,74.291664,95.458336,6.875,45.833332,741.6667,36.333332,16.941666666666666
2013-10-11,31.375,62.041668,11.958333,50.791668,566.6667,38.791668,15.745833333333332
2013-10-12,51.666668,88.25,8.458333,59.375,691.6667,38.333332,16.26666666666667
2013-10-13,42.875,67.625,7.7916665,58.25,691.6667,12.625,15.341666666666669
2013-10-14,28.375,47.0,2.0416667,34.666668,479.16666,24.875,13.316666666666668
2013-10-15,15.916667,35.0,4.3333335,37.25,387.5,37.25,10.70833333333333
2013-10-16,43.5,83.416664,12.291667,61.666668,683.3333,23.708334,11.641666666666666
2013-10-17,116.125,134.95833,16.416666,82.875,1070.8334,19.208334,11.250000000000002
2013-10-18,190.29167,192.375,33.416668,92.791664,1733.3334,13.208333,11.258333333333333
2013-10-19,63.458332,51.833332,8.375,40.291668,670.8333,29.125,13.204166666666666
2013-10-20,16.5,33.5,7.0416665,41.833332,454.16666,30.083334,12.983333333333334
2013-10-21,66.208336,99.916664,12.416667,75.875,858.3333,18.041666,11.633333333333333
2013-10-22,120.375,128.875,18.958334,76.541664,1241.6666,18.875,9.866666666666669
2013-10-23,22.166666,73.291664,10.625,30.5,375.0,39.333332,9.808333333333335
2013-10-24,20.5,41.416668,4.0833335,25.416666,404.16666,55.875,11.137500000000001
2013-10-25,37.416668,52.166668,9.958333,46.333332,525.0,36.166668,11.641666666666666
2013-10-26,64.791664,104.333336,15.25,70.458336,970.8333,16.699526,9.891666666666667
2013-10-27,140.0,160.75,24.75,86.708336,1412.5,16.502325,9.654166666666665
2013-10-28,250.41667,252.33333,29.916666,100.666664,2141.6667,19.942913,11.125
2013-10-29,17.291666,24.833334,12.625,39.125,533.3333,27.243563,11.041666666666666
2013-10-30,58.958332,79.666664,11.75,64.125,900.0,15.774938,8.45
2013-10-31,126.916664,145.625,12.041667,83.0,1429.1666,19.465425,8.700000000000001
2013-11-01,163.45833,165.25,11.875,92.333336,1508.3334,10.3173,8.383333333333333
2013-11-02,225.66667,208.20833,12.635966,111.9891,1868.75,8.80005,8.941666666666668
2013-11-03,40.416668,37.041668,7.125,41.416668,600.0,37.632263,13.199999999999998
2013-11-04,36.208332,62.125,16.166666,53.5,795.8333,28.11375,11.141666666666667
2013-11-05,107.833336,130.83333,19.5,78.25,1416.6666,13.3875,9.545833333333333
2013-11-06,77.458336,113.0,9.125,50.0,1045.8334,28.461824,10.379166666666665
2013-11-07,29.041666,46.625,13.291667,40.833332,541.6667,23.579851,8.766666666666667
2013-11-08,112.416664,130.95833,49.125,76.208336,1804.1666,7.62195,7.045833333333332
2013-11-09,82.041664,88.541664,49.666668,58.041668,1320.8334,19.505589,10.291666666666666
2013-11-10,10.833333,38.458332,12.25,21.833334,358.33334,47.989723,5.520833333333333
2013-11-11,30.75,50.416668,21.0,39.958332,700.0,25.480875,7.216666666666668
2013-11-12,56.333332,77.291664,30.333334,52.0,1441.6666,25.427324,8.904166666666667
2013-11-13,115.791664,131.41667,52.083332,81.75,2233.3333,10.112025,5.733333333333333
2013-11-14,55.5,89.125,23.541666,51.125,1250.0,29.479275,8.370833333333335
2013-11-15,76.0,147.625,39.333332,68.25,1383.3334,19.40295,8.870833333333332
2013-11-16,31.541666,71.291664,12.166667,21.5,462.5,45.615677,8.437500000000002
2013-11-17,13.916667,23.583334,9.125,19.291666,595.8333,41.57265,4.854166666666667
2013-11-18,8.083333,12.541667,10.958333,11.5,295.83334,49.6944,4.679166666666666
2013-11-19,29.416666,35.375,27.416666,31.541666,675.0,24.516975,3.1541666666666663
2013-11-20,66.083336,78.375,29.125,53.125,1550.0,13.26255,3.883333333333333
2013-11-21,72.083336,88.625,42.375,56.625,1583.3334,9.058875,4.8375
2013-11-22,124.125,146.66667,50.239468,86.772224,3320.8333,6.6260085,4.604166666666665
2013-11-23,86.708336,99.5,38.666668,61.958332,2220.8333,15.458333,7.499999999999999
2013-11-24,55.333332,128.25,26.541666,32.708332,737.5,25.125,8.416666666666666
2013-11-25,20.25,37.916668,16.166666,24.625,579.1667,32.208332,3.266666666666666
2013-11-26,14.791667,43.375,16.333334,17.208334,483.33334,46.291668,1.9000000000000004
2013-11-27,8.375,36.875,4.3333335,10.0,262.5,48.5,-2.5833333333333335
2013-11-28,10.708333,38.541668,14.541667,18.541666,420.83334,40.125,1.6958333333333335
2013-11-29,35.583332,43.041668,42.458332,35.208332,1087.5,28.375,7.533333333333332
2013-11-30,26.625,38.875,39.041668,31.458334,687.5,33.25,6.458333333333331
2013-12-01,49.5,56.708332,52.083332,42.375,1104.1666,33.16015,5.641666666666667
2013-12-02,153.75,160.79167,77.0,82.333336,3662.5,10.666667,4.633333333333334
2013-12-03,41.458332,52.416668,40.25,36.041668,933.3333,36.375,8.687500000000002
2013-12-04,54.833332,63.0,52.625,46.375,1045.8334,20.625,8.945833333333331
2013-12-05,33.208332,35.041668,27.5,32.166668,912.5,37.291668,6.1125
2013-12-06,95.541664,100.75,54.5,65.5,1979.1666,8.125,2.9583333333333335
2013-12-07,194.04167,177.45833,62.333332,94.458336,3450.0,3.1666667,1.9208333333333334
2013-12-08,138.70833,125.416664,42.291668,57.166668,2637.5,19.360716,4.679166666666666
2013-12-09,12.083333,15.0,10.916667,19.375,466.66666,38.666668,2.2416666666666667
2013-12-10,38.625,58.333332,22.541666,31.833334,1375.0,28.291666,0.7833333333333337
2013-12-11,16.791666,26.666666,16.541666,26.166666,587.5,32.166668,2.05
2013-12-12,16.0,19.333334,20.166666,21.916666,645.8333,38.791668,-1.4291666666666665
2013-12-13,44.083332,49.416668,29.375,43.291668,1200.0,23.25,-1.9291666666666663
2013-12-14,39.375,46.125,45.791668,36.416668,1258.3334,32.125,-0.2000000000000001
2013-12-15,75.583336,72.583336,50.083332,54.416668,2112.5,15.291667,-1.2375
2013-12-16,106.0,105.291664,62.375,68.416664,2391.6667,8.875,-1.3708333333333338
2013-12-17,54.375,56.875,50.083332,37.041668,1420.8334,30.916666,-0.5583333333333332
2013-12-18,27.291666,32.041668,27.0,25.208334,829.1667,30.875,-3.4166666666666674
2013-12-19,57.166668,61.25,40.833332,47.833332,1775.0,14.5,-3.9499999999999993
2013-12-20,38.208332,44.875,42.416668,45.125,1637.5,24.5,-1.4458333333333337
2013-12-21,70.458336,86.75,63.375,69.041664,2862.5,15.666667,-2.908333333333333
2013-12-22,101.916664,119.791664,74.458336,84.625,2316.6667,6.0833335,-3.379166666666667
2013-12-23,129.0,147.45833,81.208336,90.041664,3450.0,8.166667,-2.079166666666666
2013-12-24,148.79167,161.83333,78.333336,93.333336,2983.3333,6.0833335,-3.270833333333334
2013-12-25,166.875,183.91667,66.541664,95.541664,1304.1666,21.25,-1.7249999999999996
2013-12-26,10.5,28.125,12.166667,23.125,212.5,47.416668,-2.5875
2013-12-27,24.75,29.875,32.100666,38.878605,725.0,27.389591,-1.8958333333333333
2013-12-28,15.791667,29.208334,21.437067,27.814396,804.1667,39.888157,-1.325
2013-12-29,36.666668,67.083336,44.666668,44.666668,650.0,32.458332,2.5749999999999997
2013-12-30,43.75,97.541664,41.875,45.208332,1064.5834,32.62201,3.245833333333333
2013-12-31,46.375,195.08333,23.541666,29.875,679.1667,46.958332,6.266666666666666
2014-01-01,38.541668,95.375,29.458334,35.375,702.0833,43.25,6.541666666666668
2014-01-02,115.875,155.125,79.375,77.833336,3225.0,13.041667,2.0375
2014-01-03,35.729168,85.645836,24.229166,33.8125,2304.1667,45.1875,4.504166666666667
2014-01-04,107.208336,129.875,49.833332,67.166664,6979.1665,12.0,-1.25
2014-01-05,63.083332,68.583336,34.291668,48.208332,8185.4165,26.791666,1.8250000000000004
2014-01-06,156.85417,163.95833,55.104168,71.458336,3952.0833,3.5416667,-0.4749999999999999
2014-01-07,89.0,87.625,32.958332,47.208332,1691.6666,31.416666,1.2749999999999997
2014-01-08,18.583334,22.833334,23.375,22.333334,670.8333,43.083332,-3.3958333333333335
2014-01-09,28.375,43.666668,33.5,37.333332,795.8333,31.083334,-4.720833333333334
2014-01-10,73.458336,95.541664,58.833332,60.125,2195.8333,16.583334,-3.495833333333334
2014-01-11,90.291664,109.875,78.125,72.416664,2637.5,12.125,-1.9083333333333332
2014-01-12,22.041666,32.583332,27.625,32.041668,650.0,41.25,-1.6500000000000001
