dtime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03-31,146.875,157.125,3.4166667,47.166668,1133.2084,20.083334,5.191666666666666
2013-04-01,118.166664,109.375,13.208333,47.75,2033.0,38.1424,10.14583333333333
2013-04-02,87.291664,109.25,22.166666,55.541668,1266.4584,53.490776,9.670833333333333
2013-04-03,111.583336,167.875,22.291666,60.291668,1395.6666,63.25,11.729166666666666
2013-04-04,63.5,81.541664,41.666668,69.5,2062.125,22.083334,7.933333333333333
2013-04-05,39.75,25.458334,3.4583333,26.958334,1116.6666,42.0,8.733333333333333
2013-04-06,14.958333,16.833334,3.875,24.083334,358.33334,54.916668,7.945833333333334
2013-04-07,72.875,103.125,34.083332,57.416668,1453.9166,45.416668,8.958333333333334
2013-04-08,20.583334,72.333336,3.3333333,20.291666,577.0833,58.048393,8.854166666666666
2013-04-09,11.208333,18.875,3.0,11.75,562.5,78.5,8.112499999999999
2013-04-10,12.583333,15.125,3.0059,21.627779,843.75,53.77889,7.7583333333333355
2013-04-11,16.958334,21.875,4.0952334,38.943714,1125.0,53.9427,9.716666666666669
2013-04-12,63.625,91.541664,15.75,79.166664,1581.0625,31.10069,13.229166666666666
2013-04-13,59.375,98.0,15.708333,48.708332,1520.7916,38.041668,16.349999999999998
2013-04-14,26.708334,61.541668,8.916667,24.666666,512.5,68.291664,12.154166666666663
2013-04-15,65.1875,125.333336,42.75,51.375,1499.7291,60.708332,12.445833333333333
2013-04-16,52.083332,129.95833,31.833334,36.833332,949.875,76.5,13.841666666666667
2013-04-17,46.75,74.5,19.833334,34.416668,645.8333,71.458336,11.64583333333333
2013-04-18,9.5,39.916668,3.1726,9.913633,268.75,71.13238,10.675000000000002
2013-04-19,40.416668,63.541668,14.2734,37.58859,762.5,50.347176,6.900000000000001
2013-04-20,71.5,75.291664,8.25,48.083332,875.0,49.541668,9.379166666666666
2013-04-21,123.541664,139.70833,23.368467,56.753605,1189.5416,47.084007,12.1625
2013-04-22,130.60417,144.5,24.708334,48.520832,954.0833,38.770832,12.441666666666668
2013-04-23,177.0,157.95833,13.166667,54.458332,1266.5834,26.666666,12.049999999999999
2013-04-24,66.916664,77.5,5.375,29.791666,833.2917,42.666668,15.470833333333333
2013-04-25,9.666667,27.791666,3.25,22.791666,433.33334,64.708336,15.908333333333333
2013-04-26,51.5,94.333336,23.0,45.020832,639.5833,62.125,16.79583333333333
2013-04-27,61.541668,113.5,44.4575,42.23511,1135.4166,93.771614,17.97916666666667
2013-04-28,83.75,132.79167,60.791668,52.833332,2045.5416,81.208336,15.750000000000002
2013-04-29,13.25,62.458332,3.9166667,30.0,358.33334,67.86679,21.079166666666662
2013-04-30,12.541667,39.041668,3.2916667,12.958333,270.83334,84.8125,20.775000000000002
2013-05-01,34.416668,80.125,16.833334,40.166668,816.6667,77.833336,17.59583333333334
2013-05-02,78.458336,124.416664,38.583332,42.875,1324.9166,86.833336,18.450000000000003
2013-05-03,58.5,72.291664,16.375,29.166666,966.625,114.791664,17.879166666666663
2013-05-04,84.291664,107.625,18.416666,39.708332,839.5833,81.875,18.987499999999997
2013-05-05,155.66667,181.58333,47.916668,49.208332,1220.7084,121.5,20.97916666666666
2013-05-06,209.91667,230.08333,20.708334,54.166668,1472.875,139.89432,23.212499999999995
2013-05-07,166.4375,218.58333,38.333332,76.041664,1387.3334,135.08333,23.33333333333334
2013-05-08,132.45833,173.83333,60.0,48.916668,1589.5209,112.01349,21.00833333333333
2013-05-09,46.083332,62.375,7.9583335,40.958332,579.1667,66.625,17.566666666666666
2013-05-10,44.166668,78.5,4.7083335,42.583332,516.6667,55.541668,21.474999999999998
2013-05-11,35.25,98.916664,7.7083335,48.041668,391.66666,51.912758,23.25833333333333
2013-05-12,21.791666,66.541664,4.9583335,20.75,291.66666,78.145836,22.38333333333333
2013-05-13,88.458336,201.45833,41.291668,57.458332,1595.6459,85.969666,20.77916666666667
2013-05-14,57.416668,122.666664,6.1666665,33.625,720.75,86.041664,24.17916666666667
2013-05-15,67.541664,160.375,55.125,47.416668,1578.875,101.833336,21.995833333333326
2013-05-16,52.875,91.708336,23.166666,31.541666,787.5,108.01873,21.066666666666666
2013-05-17,107.625,122.416664,30.041666,45.125,1224.7084,108.166664,20.45
2013-05-18,116.625,113.25,24.708334,47.333332,1208.1875,92.0887,20.645833333333332
2013-05-19,58.208332,95.541664,5.375,26.333334,587.5,62.916668,20.05
2013-05-20,48.083332,91.333336,9.166667,34.5625,464.58334,70.333336,21.083333333333332
2013-05-21,92.0,193.47917,47.916668,51.458332,1399.9166,110.71667,23.39166666666667
2013-05-22,67.125,149.375,35.875,53.333332,1508.0,93.25,23.24166666666667
2013-05-23,100.083336,193.20833,32.708332,63.791668,1712.3334,79.333336,22.97916666666667
2013-05-24,105.541664,158.45833,6.6666665,34.208332,1278.9584,67.75,23.8
2013-05-25,55.708332,104.375,12.875,38.708332,841.625,98.041664,24.370833333333334
2013-05-26,94.333336,110.333336,13.583333,36.75,1604.0,41.125,21.000000000000004
2013-05-27,51.041668,50.166668,3.0,24.375,706.2083,68.52573,19.620833333333334
2013-05-28,84.416664,90.875,3.125,53.958332,1045.75,12.833333,20.270833333333336
2013-05-29,18.958334,55.25,3.625,21.583334,250.0,65.083336,24.933333333333334
2013-05-30,54.5,132.70833,9.125,52.75,545.8333,82.94034,26.108333333333334
2013-05-31,90.333336,154.45833,12.666667,37.541668,820.7917,124.0,24.904166666666672
2013-06-01,65.416664,119.625,6.4583335,24.917238,539.5833,88.66604,25.308333333333337
2013-06-02,164.0,210.25,29.291666,44.083332,2605.9792,80.739174,22.29583333333333
2013-06-03,108.25,137.79167,5.8333335,35.541668,1287.2084,104.833336,25.858333333333338
2013-06-04,113.541664,133.125,8.541667,32.958332,1779.125,80.791664,20.774999999999995
2013-06-05,125.083336,108.958336,3.0416667,28.875,1710.1666,26.9375,18.81666666666667
2013-06-06,111.708336,112.958336,3.0,9.25,445.83334,3.7916667,19.262500000000003
2013-06-07,110.916664,115.833336,3.0,31.875,1349.9166,4.1666665,20.6125
2013-06-08,154.83333,156.54167,3.0833333,48.708332,2341.1667,4.6666665,20.4125
2013-06-09,54.458332,51.333332,3.0,28.961771,1306.1666,19.445066,18.283333333333335
2013-06-10,27.666666,37.5,1.9075,30.26464,1200.0,35.525963,20.279166666666665
2013-06-11,63.416668,70.125,2.3628333,33.623295,860.4167,70.23186,20.833333333333332
2013-06-12,60.875,73.208336,6.3333335,26.291666,700.0,107.75,21.325
2013-06-13,110.583336,144.375,10.5,33.291668,1170.6666,117.354164,24.270833333333332
2013-06-14,121.583336,162.04167,4.5416665,48.458332,1220.7084,134.75,25.795833333333334
2013-06-15,118.75,155.91667,5.9166665,38.125,1524.875,143.54167,25.662499999999998
2013-06-16,158.83333,149.45833,9.583333,39.875,1903.9584,78.208336,22.77916666666667
2013-06-17,29.25,33.708332,3.0,18.270834,549.9583,80.833336,25.612499999999997
2013-06-18,60.25,91.333336,3.0833333,39.416668,872.875,80.1875,27.987500000000008
2013-06-19,38.625,63.5,3.75,32.0,962.5,83.083336,28.562499999999996
2013-06-20,67.416664,109.708336,10.75,46.833332,1054.125,65.083336,27.462499999999995
2013-06-21,89.708336,122.875,8.958333,46.791668,1091.6666,80.625,26.620833333333337
2013-06-22,52.875,52.125,3.2083333,34.541668,662.5,44.645832,21.962500000000006
2013-06-23,55.291668,55.583332,4.4583335,33.208332,1145.5834,105.541664,25.70833333333334
2013-06-24,221.54167,166.95833,3.2916667,36.5625,1812.3334,123.541664,24.762500000000003
2013-06-25,104.791664,82.208336,3.1666667,32.916668,1983.0834,60.708332,22.150000000000002
2013-06-26,135.25,112.833336,3.0,31.75,1516.625,107.458336,25.433333333333334
2013-06-27,64.625,79.041664,3.0,24.958334,704.1667,110.166664,27.383333333333336
2013-06-28,297.16666,246.75,3.2916667,40.75,2557.9583,83.25,25.104166666666668
2013-06-29,87.916664,70.416664,3.0,29.916666,1581.0834,65.0625,22.979166666666668
2013-06-30,197.125,161.75,3.0,45.541668,2103.8333,59.916668,25.02499999999999
2013-07-01,155.0,106.4375,3.0,35.321503,1954.0416,37.632927,24.74166666666667
2013-07-02,20.583334,26.125,3.0,23.791666,383.33334,84.166664,28.77499999999999
2013-07-03,35.0,51.625,3.0,32.625,562.5,74.708336,29.433333333333334
2013-07-04,25.208334,38.8125,3.4583333,25.375,387.5,76.83238,28.10416666666667
2013-07-05,21.708334,25.875,6.4583335,22.958334,362.5,93.833336,28.904166666666665
2013-07-06,83.5,111.833336,14.125,36.291668,1079.0834,131.70833,29.34583333333333
2013-07-07,123.125,111.5,10.375,25.083334,1164.5416,137.29167,27.299999999999997
2013-07-08,239.0,53.75,8.916667,17.041666,991.6667,111.916664,25.487499999999997
2013-07-09,108.666664,40.041668,9.5,20.416666,1062.3125,56.291668,24.42916666666666
2013-07-10,21.0,28.541666,10.208333,27.416666,941.6667,24.916666,23.929166666666664
2013-07-11,21.0,40.354168,9.69545,36.415726,879.1667,38.767616,24.954166666666666
2013-07-12,21.0,71.583336,9.278433,35.510696,1058.3334,95.01099,26.754166666666674
2013-07-13,21.0,48.770832,4.1419,21.22633,1575.0,103.444435,27.55
2013-07-14,21.0,70.291664,4.73025,22.583,1600.0,85.51042,26.825000000000006
2013-07-15,21.0,20.854166,5.65845,28.823265,1600.0,12.731513,24.095833333333335
2013-07-16,21.0,29.395834,8.7822,32.172222,1600.0,42.87124,27.25833333333333
2013-07-17,25.916666,58.833332,9.84725,26.445206,1600.0,89.308014,27.0
2013-07-18,155.41667,142.45833,8.3419,38.90435,1600.0,76.69253,25.77916666666667
2013-07-19,137.75,120.333336,3.9865,53.078606,1600.0,91.28936,26.53333333333332
2013-07-20,65.541664,73.375,3.9984,29.383562,1600.0,84.09135,28.287499999999998
2013-07-21,84.833336,90.041664,3.9984,35.816296,1600.0,106.26105,27.433333333333337
2013-07-22,103.625,120.083336,7.11025,42.839268,1600.0,108.11745,26.687499999999996
2013-07-23,53.458332,70.333336,3.8794,35.9831,1600.0,105.68539,27.558333333333334
2013-07-24,33.916668,48.333332,1.666,26.192858,1600.0,79.70025,29.833333333333332
2013-07-25,19.666666,43.541668,2.90955,15.465934,1600.0,107.54625,29.941666666666663
2013-07-26,44.708332,67.041664,15.1249,35.555393,1600.0,39.8055,26.237499999999994
2013-07-27,109.666664,80.291664,0.6426,34.421967,1600.0,16.158712,24.629166666666663
2013-07-28,42.625,49.25,0.57715,26.603458,1600.0,86.40739,29.858333333333334
2013-07-29,93.125,118.25,1.77905,54.986183,1600.0,50.185276,28.80416666666667
2013-07-30,125.625,116.333336,2.975,37.86074,1600.0,124.334175,28.549999999999997
2013-07-31,38.458332,42.291668,2.856,22.60011,1600.0,118.943474,26.025000000000002
2013-08-01,32.5,27.333334,2.856,31.30825,1600.0,65.23283,23.220833333333335
2013-08-02,73.583336,64.625,2.856,33.0533,1600.0,89.37941,25.57083333333334
2013-08-03,35.791668,48.083332,0.8568,33.15595,1600.0,116.70776,27.145833333333332
2013-08-04,88.458336,86.166664,0.2856,24.4307,1600.0,124.95,27.00833333333333
2013-08-05,44.791668,39.5,0.51170003,26.552134,1600.0,120.4161,26.404166666666665
2013-08-06,138.58333,122.833336,0.5712,27.561525,1600.0,99.6387,28.67916666666667
2013-08-07,33.208332,29.583334,3.4629,21.543669,1600.0,66.589424,25.420833333333334
2013-08-08,26.791666,44.583332,5.57515,24.636,1600.0,93.953476,27.987499999999997
2013-08-09,30.125,58.916668,6.7473,19.537716,1600.0,125.89605,28.820833333333336
2013-08-10,93.166664,116.625,4.9742002,25.525633,1600.0,122.3796,28.979166666666668
2013-08-11,186.20833,157.04167,6.4379,34.2851,1600.0,59.735023,27.308333333333334
2013-08-12,47.0,52.5,3.9032,24.225399,1600.0,68.88315,26.58333333333334
2013-08-13,85.708336,99.333336,5.8671665,33.087517,1564.5834,91.59021,27.808333333333334
2013-08-14,63.416668,76.666664,3.75,25.76515,979.1667,109.875,28.520833333333325
2013-08-15,138.33333,140.83333,5.125,32.095234,1368.75,86.13087,29.754166666666666
2013-08-16,73.25,133.16667,3.4583333,27.01406,804.1667,45.875,28.441666666666666
2013-08-17,51.166668,67.583336,3.4166667,28.716337,391.66666,50.67559,30.604166666666668
2013-08-18,9.666667,25.833334,4.5416665,22.89095,400.0,70.25,27.645833333333332
2013-08-19,14.916667,34.083332,4.0,25.525633,506.25,68.4987,27.495833333333326
2013-08-20,75.25,105.541664,5.7916665,36.70593,1402.0834,71.65383,25.40416666666667
2013-08-21,102.0,95.041664,5.5,37.809418,1300.0,98.916664,26.037500000000005
2013-08-22,119.708336,123.958336,2.0416667,58.858013,1208.3334,28.66306,24.108333333333334
2013-08-23,46.958332,43.583332,1.2083334,30.416666,737.5,49.958332,26.762499999999992
2013-08-24,20.458334,42.291668,1.7916666,33.0,666.6667,58.541668,26.61666666666666
2013-08-25,35.041668,63.5,2.3333333,28.708334,658.3333,124.916664,27.462500000000002
2013-08-26,46.041668,79.125,5.125,22.666666,916.6667,119.916664,27.279166666666665
2013-08-27,47.5,61.0,8.541667,26.958334,1645.8334,52.385033,23.995833333333326
2013-08-28,59.333332,44.875,2.5416667,32.541668,2175.0,36.0,23.179166666666664
2013-08-29,28.25,27.916666,1.0833334,22.208334,900.0,33.333332,23.945833333333336
2013-08-30,9.958333,21.5,1.1666666,19.458334,427.08334,46.75,21.941666666666666
2013-08-31,15.708333,36.458332,1.625,24.833334,418.75,40.291668,22.466666666666665
2013-09-01,25.541666,49.041668,4.75,20.041666,772.9167,75.34441,22.89166666666667
2013-09-02,33.541668,52.375,6.0416665,18.833334,812.5,97.979164,22.60416666666666
2013-09-03,68.166664,85.666664,6.9583335,21.75,1025.0,97.125,23.045833333333334
2013-09-04,64.25,63.208332,3.7916667,30.875,1362.5,64.541664,20.429166666666664
2013-09-05,18.708334,21.75,2.3333333,11.666667,787.5,70.666664,20.62916666666667
2013-09-06,54.041668,51.25,6.2291665,25.416666,1347.9166,67.83449,21.045833333333334
2013-09-07,49.458332,47.75,1.625,21.458334,970.8333,68.166664,22.27916666666667
2013-09-08,62.958332,78.375,8.541667,24.333334,1535.4166,67.77337,21.441666666666663
2013-09-09,81.291664,78.708336,6.2916665,26.5,1133.3334,63.666668,21.279166666666665
2013-09-10,80.291664,73.666664,3.0416667,29.541666,941.6667,41.403282,22.766666666666666
2013-09-11,52.375,96.208336,8.708333,28.833334,914.5833,75.041664,21.883333333333336
2013-09-12,135.66667,171.0,16.458334,34.041668,1758.3334,85.083336,22.316666666666666
2013-09-13,86.041664,116.708336,1.875,26.833334,1079.1666,27.708334,19.945833333333336
2013-09-14,42.541668,54.083332,3.0,23.875,854.1667,38.0,23.02083333333334
2013-09-15,16.583334,50.375,18.791666,20.25,631.25,59.14546,20.487499999999997
2013-09-16,42.333332,92.083336,17.583334,31.041666,1325.0,32.5,20.870833333333334
2013-09-17,67.5,100.041664,7.0416665,34.25,1966.6666,3.25,20.283333333333328
2013-09-18,94.958336,103.833336,9.041667,26.416666,2172.9167,31.761133,21.45416666666667
2013-09-19,115.041664,120.958336,15.375,31.041666,2104.0,44.844517,21.825
2013-09-20,49.875,57.916668,1.7916666,18.375,833.25,55.125,22.291666666666668
2013-09-21,42.25,69.791664,9.5,23.875,758.3333,78.375,22.804166666666664
2013-09-22,100.708336,152.83333,11.458333,36.75,2395.8333,14.416667,20.595833333333335
2013-09-23,30.208334,40.166668,2.5,23.125,983.3333,11.375,15.762500000000003
2013-09-24,9.458333,27.375,1.625,20.75,408.33334,25.791666,14.133333333333333
2013-09-25,10.875,40.916668,2.5833333,29.083334,345.83334,33.625,15.99583333333333
2013-09-26,47.5,91.125,24.375,34.458332,1295.8334,39.625,16.341666666666665
2013-09-27,177.16667,219.70833,20.083334,38.458332,1770.8334,83.5,16.8
2013-09-28,216.125,231.625,14.8507,39.828167,1604.1666,55.16954,16.38333333333333
2013-09-29,199.33333,207.08333,5.875,44.25,1429.1666,17.979166,17.479166666666664
2013-09-30,99.708336,115.875,14.988033,37.973526,1247.9166,23.333334,19.320833333333336
2013-10-01,45.708332,53.916668,1.625,24.083334,714.5833,30.163433,18.004166666666666
2013-10-02,14.416667,36.75,1.5833334,27.291666,443.75,28.746191,15.645833333333334
2013-10-03,37.583332,69.958336,19.916666,25.916666,1045.8334,39.041668,15.3125
2013-10-04,146.91667,181.45833,21.958334,36.666668,2129.1667,42.083332,16.641666666666666
2013-10-05,236.25,258.04166,13.333333,40.208332,2102.0833,36.615726,17.516666666666666
2013-10-06,178.70833,191.29167,10.583333,40.583332,2608.3333,12.541516,16.237499999999997
2013-10-07,71.208336,82.416664,2.3333333,27.166666,1262.5,26.1063,18.554166666666664
2013-10-08,48.791668,92.166664,11.564867,43.338867,1031.25,36.09038,16.820833333333333
2013-10-09,115.416664,165.83333,9.666667,67.625,1575.0,10.208333,15.0625
2013-10-10,80.541664,106.208336,4.5,36.458332,858.3333,37.208332,17.083333333333332
2013-10-11,34.166668,69.666664,6.6666665,54.604168,585.4167,35.243134,14.570833333333335
2013-10-12,51.916668,82.75,6.0,50.333332,658.3333,47.958332,16.091666666666665
2013-10-13,44.416668,61.333332,7.625,46.583332,754.1667,31.625,15.304166666666665
2013-10-14,22.916666,34.145832,2.25,30.375,462.5,30.083334,12.033333333333331
2013-10-15,16.958334,41.333332,2.7916667,44.916668,441.66666,23.583334,8.5125
2013-10-16,40.125,80.5,5.4166665,63.625,691.6667,15.2200165,10.691666666666668
2013-10-17,120.583336,160.625,17.708334,77.0,1308.3334,22.0,10.720833333333333
2013-10-18,178.375,197.45833,26.041666,92.416664,1816.6666,14.791667,11.5
2013-10-19,78.875,72.875,3.9166667,44.875,825.0,29.583334,13.333333333333334
2013-10-20,22.5,47.083332,2.7083333,43.625,412.5,34.541668,11.387500000000003
2013-10-21,72.041664,127.5,10.208333,71.958336,900.0,20.125,10.887500000000001
2013-10-22,109.75,134.20833,29.458334,71.958336,1241.6666,22.16,10.883333333333333
2013-10-23,14.625,42.708332,3.9583333,26.375,345.83334,14.041667,9.720833333333333
2013-10-24,18.458334,38.625,1.4166666,25.75,435.41666,14.333333,10.016666666666667
2013-10-25,38.583332,54.666668,2.0416667,53.791668,695.8333,35.833332,9.358333333333333
2013-10-26,44.375,72.791664,5.7083335,50.791668,745.8333,41.493107,9.433333333333335
2013-10-27,174.625,204.41667,21.75,94.36095,1762.5,14.748563,8.633333333333335
2013-10-28,245.04167,264.0,31.458334,91.75,2920.8333,25.779863,10.762500000000001
2013-10-29,77.5,74.291664,5.75,58.291668,1466.6666,24.633,9.204166666666667
2013-10-30,70.125,102.5,8.125,74.020836,1079.1666,12.7984495,7.7124999999999995
2013-10-31,126.5,148.08333,6.5416665,87.208336,1358.3334,18.108826,8.233333333333333
2013-11-01,184.58333,189.70833,10.625,100.041664,1891.6666,3.83775,8.195833333333333
2013-11-02,233.875,231.04167,9.083333,105.583336,2310.4167,5.0470877,8.737500000000002
2013-11-03,59.25,66.333336,3.5416667,45.458332,745.8333,29.818424,11.612499999999999
2013-11-04,31.458334,51.208332,8.5,47.125,600.0,24.72225,9.104166666666666
2013-11-05,121.166664,165.125,18.4375,75.666664,1500.0,3.043425,8.770833333333332
2013-11-06,81.791664,118.958336,5.25,47.416668,1110.4166,25.29345,9.854166666666666
2013-11-07,28.708334,54.041668,6.0833335,40.625,529.1667,22.214325,8.329166666666667
2013-11-08,116.708336,146.83333,42.5625,80.833336,1750.0,5.417475,6.870833333333334
2013-11-09,109.625,113.708336,27.291666,62.041668,1658.3334,21.0273,9.504166666666666
2013-11-10,10.791667,37.375,7.625,25.25,272.91666,47.864777,4.754166666666667
2013-11-11,36.833332,66.416664,15.5,52.98788,789.5833,18.2427,5.950000000000002
2013-11-12,47.75,67.125,14.25,54.583332,937.5,20.5989,6.712499999999999
2013-11-13,143.14583,172.3125,39.208332,93.75,2795.8333,2.2491,5.1125
2013-11-14,93.541664,129.58333,17.166666,69.916664,1675.0,20.344538,6.245833333333331
2013-11-15,84.291664,164.66667,27.895834,84.229164,1408.3334,10.2102,6.666666666666667
2013-11-16,41.666668,90.583336,12.208333,40.5,762.5,35.048473,7.616666666666668
2013-11-17,11.375,20.375,5.7083335,25.0,433.33334,35.4144,4.245833333333334
2013-11-18,6.4166665,12.833333,3.7083333,12.791667,258.33334,48.909,4.604166666666667
2013-11-19,26.0,33.291668,11.166667,27.208334,591.6667,31.933651,2.091666666666667
2013-11-20,39.0,43.291668,15.4375,35.229168,1195.8334,20.706,3.6666666666666674
2013-11-21,59.166668,68.541664,18.791666,56.75,1383.3334,14.895824,3.462500000000001
2013-11-22,88.958336,99.625,24.5,65.083336,1604.1666,11.078829,4.437499999999999
2013-11-23,133.95833,141.375,29.583334,76.583336,2408.3333,14.5,6.187500000000001
2013-11-24,53.875,109.083336,17.333334,38.916668,1254.1666,21.416666,6.591666666666666
2013-11-25,17.666666,30.708334,8.875,25.916666,600.0,37.912857,3.3208333333333324
2013-11-26,27.75,46.833332,10.625,28.0,1083.3334,35.41567,0.9874999999999999
2013-11-27,5.875,30.875,1.75,7.8333335,633.3333,57.791668,-2.4708333333333328
2013-11-28,10.208333,25.5,8.291667,23.458334,816.6667,41.166668,1.2708333333333335
2013-11-29,53.791668,63.5,26.833334,63.458332,1620.8334,11.666667,4.341666666666666
2013-11-30,49.5,53.833332,24.416666,46.708332,1541.6666,27.208334,3.5833333333333335
2013-12-01,58.916668,67.416664,30.208334,56.125,1862.5,14.422584,2.4208333333333334
2013-12-02,64.583336,71.791664,34.375,54.791668,1870.8334,10.291667,2.9583333333333344
2013-12-03,41.916668,51.75,27.458334,44.875,1329.1666,23.975183,5.2875000000000005
2013-12-04,55.291668,61.208332,29.875,45.625,1695.8334,18.541666,5.054166666666666
2013-12-05,32.5,36.333332,17.270834,31.375,1175.0,31.625,5.05
2013-12-06,138.83333,147.375,37.875,79.833336,3033.3333,5.0416665,2.254166666666667
2013-12-07,212.25,200.625,50.666668,88.416664,4850.0,3.7916667,1.2125000000000001
2013-12-08,204.95833,187.375,45.166668,65.916664,4791.6665,19.859667,5.120833333333333
2013-12-09,8.416667,7.125,6.875,21.416666,895.8333,41.75,1.995833333333333
2013-12-10,20.5,34.875,14.0,30.833334,1258.3334,31.958334,0.45000000000000023
2013-12-11,14.208333,15.666667,9.791667,27.229166,1079.1666,31.625,1.7375
2013-12-12,12.916667,21.458334,10.208333,22.333334,1112.5,34.5,-2.5458333333333334
2013-12-13,39.083332,39.75,24.791666,45.625,1916.6666,10.875,-3.695833333333334
2013-12-14,19.458334,18.25,15.25,24.625,1370.8334,35.416668,-1.8375000000000004
2013-12-15,44.875,51.291668,29.791666,38.333332,1927.0834,31.1245,-0.8333333333333334
2013-12-16,100.583336,97.041664,50.583332,59.791668,3154.1667,4.125,-1.7750000000000001
2013-12-17,51.1875,42.041668,18.833334,25.979166,1733.3334,37.75226,-0.8791666666666668
2013-12-18,23.875,24.583334,12.541667,26.125,504.16666,39.1865,-4.304166666666666
2013-12-19,17.333334,25.125,11.625,24.041666,370.83334,49.583332,-4.770833333333334
2013-12-20,15.541667,22.458334,18.208334,27.25,450.0,48.916668,-3.6416666666666657
2013-12-21,33.041668,48.166668,27.25,40.458332,825.0,48.833332,-2.991666666666667
2013-12-22,132.70833,158.20833,59.416668,86.5,2437.5,11.291667,-3.841666666666667
2013-12-23,90.791664,97.875,50.75,59.541668,1787.5,24.416666,-2.0291666666666663
2013-12-24,174.29167,184.29167,75.291664,89.041664,3587.5,7.4583335,-3.3666666666666667
2013-12-25,162.83333,191.33333,50.125,82.75,3045.8333,20.666666,-1.8416666666666668
2013-12-26,8.458333,10.25,2.4583333,14.625,325.0,57.791668,-2.1375
2013-12-27,25.791666,30.125,19.868233,36.56073,683.3333,30.782541,-2.0625
2013-12-28,19.958334,34.291668,15.480534,33.502308,822.9167,35.453194,-2.1916666666666664
2013-12-29,58.333332,88.833336,41.833332,76.25,1441.6666,10.924992,-0.8000000000000002
2013-12-30,58.041668,109.083336,47.458332,68.625,1614.5834,15.765458,1.7458333333333333
2013-12-31,56.666668,161.125,27.5,56.916668,1141.6666,22.875,3.7999999999999994
2014-01-01,35.541668,106.291664,23.458334,48.208332,766.6667,30.666666,5.833333333333333
2014-01-02,101.75,163.54167,68.708336,78.875,2691.6667,5.3333335,1.6374999999999995
2014-01-03,57.458332,88.708336,29.708334,52.0,1429.1666,23.75,2.8375
2014-01-04,116.916664,144.91667,46.041668,71.541664,2125.0,4.0416665,-1.2458333333333333
2014-01-05,106.041664,114.208336,35.208332,60.791668,1966.6666,18.083334,-0.46666666666666656
2014-01-06,153.75,157.0,47.208332,67.916664,2379.1667,2.6666667,-0.5458333333333333
2014-01-07,97.25,86.666664,21.729166,41.125,1447.9166,28.625,0.7416666666666666
2014-01-08,18.166666,20.333334,11.666667,24.916666,491.66666,44.666668,-3.0791666666666675
2014-01-09,33.25,46.541668,20.833334,47.416668,1104.1666,23.270834,-5.087500000000001
2014-01-10,57.125,79.541664,47.708332,59.041668,1435.4166,12.145833,-4.533333333333334
